row ID,row m/z,row retention time,CUP_MeOH,PC_MeOH,AFI_MeOH,CUPI_MeOH,CUP_EtOAc,PC_EtOAc
1715,487.2969072,13.585349,46698.734,57899.445,41404.85,36313.168,62187.27,54560.098
1716,518.3385911,13.585349,95275.62,112487.92,70120.805,68331.445,138656.34,146767.02
1717,326.3776015,13.604152,453468.78,204835.19,148864.89,0,0,0
1718,205.1949117,13.618564,11467.761,0,11321.0625,23011.383,51019.613,5980.8394
1719,427.3890693,13.642609,63631.863,147047.97,112745.54,101600.87,127205.29,138310.55
1720,639.4468927,13.644179,0,0,0,0,103304.34,0
1721,279.1588837,13.66745,140153.08,123273.586,121747.08,126470.945,130234.945,114968.58
1722,301.1407335,13.66745,63550.38,43926.54,53963.39,64189.61,48975.94,30396.445
1723,317.1143859,13.66745,50241.832,36788.098,42660.73,53296.785,45170.34,29164.71
1724,297.2421157,13.669617,0,26116.227,30497.34,34884.58,27768.059,201405.53
1725,617.4338202,13.674005,0,0,0,0,96273.69,0
1726,321.1660672,13.687351,26091.248,23694.127,26953.39,26189.82,20607.701,17835.281
1727,401.2889858,13.7105,0,0,0,0,88129.93,0
1728,436.3265176,13.7105,0,0,0,0,48855.33,0
1729,595.4207527,13.7105,0,0,0,0,101382.71,0
1730,342.2634087,13.715233,0,0,0,0,18190.568,143237.69
1731,356.2788562,13.719966,0,0,0,0,0,70825.984
1732,573.4078389,13.740335,0,0,0,0,93023.13,0
1733,470.3475605,13.746465,28321.455,34260.87,28941.113,31079.705,35616.527,39659.56
1734,228.2319609,13.749255,31740.594,0,33676.395,27966.611,32019.945,23629.627
1735,309.2055879,13.770122,0,0,0,0,60577,0
1736,277.1797188,13.776402,7424.164,0,0,0,56309.938,0
1737,524.3709612,13.777822,0,0,39716.05,19278.666,23459.367,0
1738,342.2633666,13.786015,0,23501.309,0,0,0,122311.39
1739,542.4411703,13.799726,81609.88,0,77356.9,77246.305,77395.84,58960.527
1740,630.3778363,13.80301,0,51687.984,0,0,0,314454.28
1741,551.3947421,13.804403,0,0,0,0,75988.484,0
1742,372.2738898,13.804598,9074.848,11859.406,0,0,100735.125,130612.83
1743,297.2420738,13.813626,0,67198.32,19634.223,35345.38,74724.84,229935.75
1744,529.3816355,13.834325,0,0,0,0,70871.945,0
1745,281.2109683,13.845446,21527.814,0,0,0,0,11116.684
1746,340.3932177,13.850948,0,78479.53,68574.25,0,0,0
1747,546.3997287,13.85456,26281.42,27602.361,12771.379,21970.986,36676.21,100517.76
1748,507.3685748,13.864096,0,0,0,0,53710.14,0
1749,279.2317097,13.870705,0,0,0,36607.324,41993.82,357481.7
1750,319.2239021,13.87603,0,19528.4,0,0,15227.369,126878.18
1751,630.3778439,13.881998,0,98822.24,0,0,0,805360.44
1752,249.1844693,13.896125,0,0,0,0,70068.91,0
1753,430.388517,13.897771,54689.836,90648.016,78546.04,69570.74,82981,72863.51
1754,353.2672847,13.912674,12524.013,12004.943,14107.374,7979.279,146631.86,80246.086
1755,342.263233,13.916335,0,18013.072,0,0,21913.27,201607.77
1756,281.2110062,13.916361,0,0,0,0,316684.97,11805.95
1757,401.2888527,13.922615,40198.723,0,0,42701.52,204328.28,0
1758,259.2051561,13.926219,0,26542.678,0,0,45797.906,107441.02
1759,325.2367261,13.926219,0,12694.42,0,0,28570.836,138879.75
1760,291.2314581,13.937614,53239.023,215041.03,16219.895,31571.238,762637.5,839380.2
1761,307.2263453,13.945142,20757.895,0,0,11374.584,348925.8,0
1762,530.3682102,13.957468,0,6068.5137,0,0,0,98731.37
1763,301.236858,13.962996,0,0,0,0,222670.7,0
1764,429.2993605,13.962996,0,0,0,0,66343.27,0
1765,494.3105184,13.962996,0,0,0,0,43516.277,0
1766,273.2059508,13.995659,0,0,0,0,6390.0996,38410.27
1767,286.2737568,14.000766,56556.06,41404.914,51180.78,45930.3,58403.258,52857.43
1768,344.2789352,14.005718,19543.72,18737.035,18570.344,20777.242,19304.477,26751.604
1769,322.27365,14.026532,0,0,0,7267.216,63097.215,0
1770,297.2421942,14.039348,0,0,20232.93,0,16838.473,42460.793
1771,340.2841018,14.053862,20991.943,15003.213,0,0,112238.23,36438.297
1772,347.1980229,14.053862,12235.658,11253.642,0,0,93135.76,25930.396
1773,331.2243668,14.05654,23953.5,17663.508,0,8254.713,168361.45,39920.36
1774,259.2052374,14.057778,0,0,0,0,49090.816,19505.078
1775,291.2314501,14.058837,236225.4,166669.12,21689.9,86327.6,3470085.2,943802.2
1776,425.3254056,14.063449,0,0,0,0,0,61645.203
1777,324.2891694,14.09065,0,0,0,89828.37,339945.34,96012.51
1778,353.2682319,14.099052,15836.252,11668.3125,66015.445,23573.22,232784.92,175004.53
1779,472.1750007,14.116177,0,32779.188,0,0,0,468271.22
1780,322.2371379,14.131506,0,0,0,0,0,260514.16
1781,732.5460584,14.159375,29279.773,21900.7,20156.111,25042.113,27704.084,24000.56
1782,444.331651,14.161223,0,0,0,0,0,71089.85
1783,458.3469203,14.161223,0,0,0,0,0,45862.55
1784,436.3269073,14.177102,0,0,0,0,32617.074,0
1785,441.2820176,14.177102,0,0,0,0,56203.68,0
1786,269.2109266,14.190996,0,0,0,0,0,36787.617
1787,400.3780246,14.191702,331259.9,260170.7,306493.78,264251.47,0,303916.66
1788,415.3038229,14.196869,0,23773.006,22262.164,26155.746,26322.658,19974.562
1789,688.5200188,14.208155,47758.98,32585.738,31331.848,34960.02,33963.68,0
1790,429.3208406,14.210996,29888.002,27941.477,24924.465,32382.41,32592.988,23366.898
1791,312.3619419,14.261967,0,0,1155868.5,1672437.2,1513264.5,0
1792,644.4937048,14.262118,71091.01,44372.63,51324.734,51522.105,58382.707,39626.21
1793,621.3965033,14.271311,0,0,0,0,57626.367,0
1794,366.299849,14.278032,0,0,0,0,5623.6797,45759.71
1795,600.4676463,14.317284,90711.516,59250.86,64339.797,77415.71,74055.43,49869.87
1796,369.1246583,14.321636,0,16557.973,15825.794,14985.32,0,21056.85
1797,526.3947056,14.326625,26794.16,21395.33,22243.582,23059.88,0,0
1798,427.3044366,14.32702,0,0,0,0,74542.73,16534.297
1799,482.3688102,14.361933,40594.957,31835.805,0,33293.37,29040.973,0
1800,421.2938332,14.372169,0,0,0,0,32807.91,0
1801,556.4413882,14.372423,105177.445,71582.7,83406.36,89422.38,82238.33,0
1802,615.2582076,14.382233,0,0,44712.25,0,0,0
1803,444.3315672,14.382729,0,0,0,0,0,89493.14
1804,458.3471065,14.382729,0,0,0,0,0,59678.46
1805,438.3422972,14.387373,53133.867,38575.152,46287.05,41014.707,0,0
1806,282.2789265,14.4094,51995.555,41165.11,44388.992,42732.57,42686.82,62321.273
1807,516.1650008,14.412424,0,0,0,0,0,123806.33
1808,516.3891626,14.412424,0,0,0,0,0,163242.69
1809,512.4154214,14.420702,145497.22,86839.66,98714.86,105402.13,97775.086,0
1810,394.3160449,14.434189,40809.375,41553.477,33452.098,44207.996,41607.676,43662.816
1811,546.3995449,14.44223,0,24926.27,0,0,0,239147.89
1812,873.4257396,14.473953,0,0,20021.695,0,0,0
1813,468.389377,14.478845,174355,97165.57,124956.22,105734.62,107057.734,100353.695
1814,318.263377,14.528913,211247.39,113751.22,149831.75,274856.53,124001.58,130177.125
1815,424.3625711,14.528913,190200.33,101329.08,125677.195,130512.164,123888.63,106120.375
1816,309.203163,14.532148,187843.23,87004.164,113540.8,237713.2,103679.61,0
1817,245.1743805,14.533826,72491.93,37772.953,40186.04,94186.74,45484.62,62583.695
1818,287.2213216,14.533826,601971.7,284408.97,370255.2,740947.7,345737.53,482473.7
1819,304.2478375,14.533826,91849.91,54295.438,67715.516,119752.055,59234.074,80212.87
1820,325.1770646,14.533826,102257.81,52385.992,59413.957,123307.02,51966.906,59589.05
1821,307.2262619,14.539846,40061.15,57647.188,0,14052.494,487272.34,178946.3
1822,323.2211681,14.570163,36415.56,27394.121,27358.352,26737.18,204967.42,0
1823,363.3097147,14.570443,89366.1,51726.477,64172.984,70113.76,59653.715,50682.176
1824,380.3364123,14.570443,180866.84,96659.08,110221.984,131097.42,112328.04,92756.77
1825,516.3889487,14.571846,0,0,0,0,0,259288.94
1826,413.4093196,14.590247,70806.67,122858.1,98574.86,119817.21,110574.63,94614.75
1827,319.2836848,14.595206,104904.59,59039.875,81785.56,86765.98,67132.72,86880.01
1828,336.3098995,14.595206,89142.54,45389.613,55627.5,72128.984,62013.637,73433.72
1829,293.2470303,14.615665,0,0,0,0,106252.17,244371.56
1830,307.2263558,14.63604,12638.382,0,0,0,201268.16,76320.05
1831,448.2898954,14.6601925,0,42426.773,66636.43,54189.426,38615.027,32450.004
1832,329.1587764,14.662524,105138.6,99974.445,91088.99,79622.65,77898.44,98631.2
1833,403.2318767,14.662524,794008.4,820629.9,806008.9,733974.25,913878.94,966972.75
1834,425.2137002,14.662524,501043.7,396381.6,480096.4,409002.3,423818.03,189142.84
1835,434.2740804,14.662524,385348.28,364213.28,348982.22,409246.03,277387.84,204407.77
1836,441.1878336,14.662524,369340.6,352257.28,326696.78,313787.84,280979.84,230072.06
1837,390.2840924,14.689238,0,33569.1,0,0,0,183553.42
1838,342.299622,14.733418,11924.877,52396.184,0,0,66962.336,95885.8
1839,333.2393253,14.740776,15731.146,71907.37,0,0,103543.734,124148.06
1840,293.2469926,14.749286,279438.9,1848990.9,72306.555,55607.83,4351184.5,6290294
1841,261.220827,14.753057,0,53015.59,0,0,128475.18,192049.58
1842,460.3623398,14.755995,0,0,0,0,0,98641.7
1843,650.4166829,14.756034,0,0,0,0,100067.49,0
1844,307.2261995,14.762912,0,97888.61,0,0,124027.59,97834.914
1845,280.2631516,14.764117,22735.318,20351.518,44787.844,24373.396,22269.334,46784.055
1846,570.4721588,14.777363,107068.95,109002.21,102133.2,0,0,109941.34
1847,336.326323,14.818473,11782.481,26424.156,49739.31,21542.73,24059.938,17508.752
1848,279.2315461,14.821401,0,0,0,0,0,742706
1849,484.3628845,14.821401,0,0,0,0,0,98612.84
1850,300.2893289,14.833313,48026.93,34877.94,47572.28,117373.74,131930.64,56920.414
1851,413.2892786,14.833313,84470.375,83853.22,81792.586,80247.86,83677.56,77090.836
1852,448.3263778,14.833313,70657.53,70788.695,73783.23,68391.03,71607.17,73716.664
1853,355.2833301,14.848095,0,0,19489.352,6010.7666,0,52690.3
1854,293.247238,14.849331,0,0,0,10239.492,333489.2,0
1855,819.4154344,14.873857,0,0,23394.998,0,0,0
1856,384.2530331,14.879056,0,0,0,41801.2,0,0
1857,353.2680934,14.882967,20949.412,0,0,0,173847.58,0
1858,307.226364,14.884612,0,0,0,0,71005.45,0
1859,489.3184609,14.884995,0,0,0,0,0,149808.52
1860,370.331045,14.91056,19445.44,26297.54,21582.781,22028.123,23324.105,23410.025
1861,277.2159938,14.914561,33143.66,0,0,96882.28,567538.1,0
1862,449.3261292,14.944449,0,0,0,0,0,53984.9
1863,383.1402295,14.951453,94093.7,82151.38,71443.93,70170.34,80219.79,77042.41
1864,414.1822259,14.951453,38311.734,36610.227,30720.97,31163.734,30192.625,20489.555
1865,309.2420353,14.954503,0,13835.437,0,0,112091.97,62979.305
1866,562.3578555,14.974174,35721.16,40973.156,31563.008,39880.02,35129.027,36263.44
1867,293.2471655,14.975813,0,0,0,8745.399,223694.84,0
1868,436.3054546,14.978272,0,0,0,0,67984.49,0
1869,552.3895215,14.978514,0,0,0,0,0,69636.17
1870,337.2730041,15.045307,0,0,0,0,100651.28,108193.836
1871,263.2366672,15.054909,15827.481,0,34748.08,0,173929.03,190170.16
1872,355.2835059,15.057952,28740.99,19673.33,67966.09,15695.82,369437,382744.75
1873,463.1300509,15.062878,44723.51,39268.734,42848.566,37918.9,44299.168,42231.83
1874,494.1723868,15.065866,38666.12,26772.86,28041.162,0,18934.078,0
1875,465.3181866,15.083386,0,6365.1504,0,0,0,73436.125
1876,277.215969,15.102563,13453.227,0,0,46608.51,177907.6,0
1877,386.4004266,15.129437,59370.145,63149.63,62776.477,64642.79,0,71098.766
1878,433.3306957,15.131391,66983.664,60889.312,63582.734,67624.16,78607.29,81495.06
1879,451.3409564,15.131391,25638.3,24762.979,23471.3,28158.715,36573.23,52947.965
1880,473.3234761,15.131391,24302.207,19185.836,20117,33225.03,51766.96,61681.586
1881,449.3256268,15.138388,0,0,0,0,0,106928.15
1882,466.3520159,15.138388,0,0,0,0,0,77280.66
1883,471.307283,15.138388,0,0,0,0,0,91849.914
1884,279.231598,15.141707,57951.465,37896.938,94280.14,336710.62,658228.4,1065853.5
1885,407.2781063,15.168852,34590.875,29842.537,0,38840.16,40419.812,46154.812
1886,581.3290832,15.181232,35379.57,41872.17,39922.598,49757.324,56190.35,74127.484
1887,597.302543,15.181232,24767.24,30089.74,26466.395,31551.918,36363.832,51210.523
1888,576.3735107,15.186196,149936.53,134594.48,138293.98,153284.19,180244.42,164343.11
1889,326.3047927,15.238383,15419.66,0,7459.0317,32732.51,170433.81,35600.234
1890,251.0463311,15.239262,139092.69,117027.55,120265.14,116012.62,117148.59,124857.58
1891,394.2136654,15.23942,47711.008,42019.855,37269.57,38931.07,0,22105.822
1892,179.1427921,15.242487,9196.351,6757.8857,0,0,134340.7,19210.344
1893,309.2418814,15.244227,488130.38,337994.97,20114.152,115782.56,6997833.5,809947
1894,331.2238947,15.244415,79391.27,52401.688,0,18950.768,897671.7,73847.766
1895,340.2841065,15.244415,84207.36,61713.97,0,25649.996,589358.3,100902.3
1896,347.1976769,15.244653,53944.89,32447.484,0,0,615064.06,0
1897,277.2158771,15.245153,86332.44,0,0,0,1301807.8,0
1898,679.4378688,15.267878,0,0,0,0,138979.17,0
1899,358.2946015,15.269499,0,39224.27,0,0,0,61502.586
1900,571.1955145,15.273048,0,0,29404.93,0,0,0
1901,340.3931919,15.300804,365333.6,302091.7,286185.7,300580.66,240907.16,259972.56
1902,462.3419241,15.307715,101350.51,92709.12,81046.914,96395.11,59669.97,89651.5
1903,427.3043726,15.312618,75764.17,70190.7,62255.13,56718.996,58794.87,68764.336
1904,354.2998924,15.334518,9419.07,23991.943,0,0,68522.42,49167.297
1905,277.2159237,15.335077,53152.66,114911.3,9446.738,0,729504.1,671195
1906,331.2236634,15.335077,54154.67,163102.4,9642.691,0,680342.6,487473.56
1907,347.1977809,15.33725,34399.684,95016.03,0,11986.371,423076.9,287743.47
1908,309.2418245,15.337258,449326.97,1270539.5,78055.445,137347.19,5869780,5856597.5
1909,340.2840833,15.337258,53662.086,118422.76,10333.559,21992.38,416868.62,246933.12
1910,331.190291,15.355863,75407.25,0,67310.5,59857.676,0,45596.15
1911,422.289499,15.35627,0,0,0,0,46412.254,0
1912,509.2530698,15.389685,0,0,0,35543.918,97871.85,0
1913,382.4401797,15.390213,88898.41,79118.44,0,89971.64,100598.99,51448.523
1914,590.3889739,15.400907,85166.68,72546.875,72539.016,72227.516,64896.168,70812.69
1915,438.3788561,15.425468,26561.59,21632.564,16417.715,22630.428,15331.627,0
1916,365.267949,15.449238,0,0,0,14158.5625,150419.62,0
1917,414.3205528,15.458614,30220.168,37709.57,33792.547,30321.66,30411.59,30883.424
1918,309.2418484,15.469249,168679.64,1402858.9,87372.44,24161.287,2234835,7994092.5
1919,340.2841366,15.469249,33829.203,198816.5,17232.867,6480.342,307743.78,548781.5
1920,277.2158634,15.469516,23791.84,177998.05,0,0,337223.97,1040074.1
1921,331.2237114,15.469516,21390.611,194680.12,0,0,316704.16,662393.44
1922,347.1976231,15.469516,17390.748,146408.03,0,0,230727.02,590625.06
1923,354.2998227,15.476845,5870.273,40505.29,0,0,56969.562,103708.984
1924,259.205261,15.482501,10314.176,0,0,0,170586.3,38059.273
1925,476.3574631,15.54642,68092.45,59637.13,63705.477,0,43570.01,16131.512
1926,256.263017,15.552952,222927.97,186706.44,253294.75,191839.55,206705.11,179764.94
1927,427.3045404,15.552952,99656.23,96707.52,97524.89,92013.46,89367.34,95810.12
1928,462.3418412,15.552952,79621,91555.66,94718.39,88731.76,68744.57,85212.9
1929,441.44088,15.573361,1318847,1716716,1689274.8,1865404.8,1791871.4,1413237.4
1930,398.2320035,15.582041,453529,311262.5,0,348360.1,293674.5,352033.25
1931,295.262787,15.583359,0,40917.555,0,0,34397.8,105483.6
1932,486.3782378,15.58826,0,0,0,0,0,131882.36
1933,607.2539095,15.595977,0,0,46632.234,282315.84,0,0
1934,590.3887862,15.602902,135344.48,127665.13,127680.48,126657.2,127547.445,134707.27
1935,351.2522966,15.610356,0,0,0,0,198119.12,0
1936,604.4048391,15.614723,65245.473,58216.117,57796.008,0,62399.5,72344.055
1937,437.3262684,15.617811,0,0,0,0,0,69204.93
1938,279.2317015,15.6213045,44351.895,0,0,19988.19,314013.78,0
1939,436.3053367,15.625941,73503.055,84478.945,82974.984,84609.3,0,44646.27
1940,384.3464323,15.65015,48348.027,58578.77,58292.1,59278.363,51111.723,51021.07
1941,306.27867,15.676958,0,0,0,0,0,75582.78
1942,540.388946,15.676958,0,0,0,0,0,60493.785
1943,413.341284,15.707445,0,0,0,0,80386.68,0
1944,586.4670723,15.707445,0,0,0,0,56211.04,0
1945,708.4579071,15.707445,0,0,0,0,161023.77,0
1946,425.4457551,15.734666,169098.95,261574.31,232134.42,242363.75,185914.44,224164.22
1947,380.3151206,15.7689705,0,0,0,0,30556.668,72922.414
1948,625.3338685,15.771845,38186.582,27269.629,30435.373,0,29024.135,39185.695
1949,604.4049258,15.774203,146125.55,126361.625,123941.77,139935.95,158052.98,120682.305
1950,609.3605496,15.774203,44368.13,47944.953,38114.21,39724.277,42822.117,44755.676
1951,309.241856,15.782799,18203.613,0,0,0,298314.9,456606.3
1952,590.389009,15.812248,137240.44,119663.266,128233.65,125580.33,131766.56,125975.85
1953,279.2315901,15.819733,90025.72,19578.566,11193.048,63031.074,989653.7,0
1954,435.3459531,15.835226,42971.473,45634.445,41397.17,0,39647.086,50552.816
1955,417.3357943,15.83691,101439.98,96969.72,84121.62,101800.01,88842.445,90542.055
1956,313.2732743,15.867115,43605.61,32607.807,48049.18,41934.01,189060.83,101576.58
1957,331.2835439,15.872777,51029.52,43902.76,59134.027,49172.234,272659.4,153145.22
1958,282.278832,15.894704,317344.22,202645.64,357778.88,268088.9,198859.25,221597.25
1959,496.3627631,15.895421,0,0,0,0,0,68078.36
1960,291.2313512,15.897704,13296.257,0,0,0,252880.05,69242.83
1961,464.3579153,15.899643,77883.11,63970.18,66330.05,60581.03,62153.406,61072.793
1962,357.2990925,15.924272,0,0,0,0,32620.018,40673.684
1963,291.1951716,15.931779,26053.32,28432.13,24696.324,25740.242,0,0
1964,323.257512,15.961415,0,0,0,9690.304,35213.13,54580.96
1965,607.2539423,15.96777,0,0,0,47577.61,0,0
1966,270.278839,15.991281,61074.72,44736.086,46524.188,57466.133,54711.492,50179.85
1967,476.3574625,15.991281,173735.75,156492.69,159784.47,157655.22,188511.4,174291.53
1968,590.3888234,15.996152,129475.76,91065.8,121278.31,84140.3,140350.94,154042.23
1969,481.3132712,16.00595,87155.64,61064.812,85862.48,95483.21,134329.78,135256.47
1970,414.4301542,16.00596,134650.73,145880.56,110965.13,132382.86,190579.14,162598.2
1971,388.283795,16.017086,0,0,0,0,216157.83,235478.28
1972,279.2315919,16.017197,0,91667.5,0,0,122978.45,362790.25
1973,311.2573675,16.019503,27871.172,421002.12,19934.895,0,414959.66,1322666.9
1974,467.2979347,16.020443,0,41733.54,80116.32,86926.87,122799.55,159824.52
1975,427.3041693,16.020712,97324.336,77915.86,72429.016,90791.26,79804.234,85572.72
1976,462.3420315,16.020712,67572.15,65501.203,111630.086,132356.4,105462.93,113668.445
1977,337.1663989,16.025944,63184.61,55478.605,78498.016,108219.73,259727.14,389466.3
1978,263.2366116,16.028393,24893.156,0,29396.838,46389.39,190798.94,389516.34
1979,281.2473056,16.031796,31586.959,23600.355,38295.54,51433.656,218056.72,431160.94
1980,342.2996612,16.032728,21662.93,120841.79,20404.635,0,77177.23,200677.81
1981,628.4986258,16.055042,66199.01,49290.887,57219.56,50943.305,66364.6,0
1982,598.5764057,16.06079,0,0,0,909725.9,0,0
1983,368.4244861,16.0971,3244982.2,0,2476237.2,2583165.5,2919970,2597572.2
1984,584.472454,16.107944,82628.02,69189.84,74296.31,78040.31,0,53378.27
1985,458.3476373,16.144787,0,20867.18,0,0,0,103831.98
1986,315.2524359,16.147343,301001.72,227143.94,227593.1,249933.03,223602.39,233555
1987,346.2943786,16.147343,88459.9,69022.195,73488.58,79394.9,49588.68,39941.004
1988,339.2886626,16.147911,0,0,0,0,72060.41,53393.066
1989,357.2991435,16.152262,18711.598,20824.27,17036.105,9530.067,205576.78,165304.33
1990,549.2483842,16.164474,0,0,138007.58,77619.586,0,0
1991,540.4464433,16.176388,108081.99,70039.96,69742.51,83055.375,86534.61,0
1992,604.4045734,16.191952,241968.03,258716.19,355201.53,234723.48,220105,184481.9
1993,609.3601092,16.191952,104816.03,109970.49,111110.33,99896.27,98144.81,114665.67
1994,618.4209799,16.191952,184091.56,166366.17,167955.58,169925.23,120775.664,132358.56
1995,590.3886872,16.223034,127023.33,182166,118337.99,153848.73,107979.9,119690.6
1996,476.3576127,16.232872,396590.1,394700.03,449523,341329.1,354816.5,302898
1997,497.2868297,16.232872,98192.125,138382.8,133874.4,114159.91,118615.83,90101.945
1998,481.3131141,16.237787,188175.9,243482.36,249055.84,175759.08,236897.86,127994.02
1999,490.3730431,16.237787,122101.54,122426.586,88728.33,101337.98,90943.47,86062.26
2000,542.4045543,16.267786,0,0,0,0,0,78173.47
2001,415.3563668,16.271805,0,0,0,0,127743.46,0
2002,541.2788088,16.272087,0,0,0,38091.24,102310.81,0
2003,452.3940055,16.277967,75465.3,74232.47,81432.99,66519.36,59331.31,67986.67
2004,436.3055284,16.301348,56297.402,55393.54,63927.445,64239.766,87489.15,30098.281
2005,408.3676084,16.330946,80224.5,67775.32,75898.23,75873.02,98688.45,53086.6
2006,301.2368616,16.335413,0,0,0,0,119277.86,0
2007,315.2523759,16.340815,102752.984,79959.23,94030.414,84360.84,233297.34,78472.734
2008,364.3412634,16.360527,60235.047,52506.098,70752.96,58347.33,73680.336,58477.07
2009,580.4201667,16.360527,43726.793,40957.016,54519.266,49614.72,48595.04,54433.17
2010,618.4203699,16.366339,160604.19,135574.27,145483.23,161365.19,143140.61,147904.23
2011,356.315209,16.381424,91106.25,64877.22,105054.92,90087.35,68884.48,56800.32
2012,530.4044523,16.388184,0,19382.512,0,0,0,110297.234
2013,782.5686045,16.394545,0,0,0,0,0,404413.44
2014,604.4045901,16.407312,391933.06,326872.06,358755.53,366898.66,351693.34,337309.28
2015,609.3600774,16.407312,163012.95,140765.94,144667.06,149498.64,145828.28,165562.6
2016,625.3338504,16.407312,104502.15,98853.24,102697.31,93927.8,90410.83,116932.71
2017,462.3417111,16.420559,56848.188,49470.664,53921.633,51008.15,0,47958.617
2018,542.4044209,16.423891,0,0,0,0,0,322752.12
2019,547.3599676,16.423891,0,0,0,0,0,165385.27
2020,609.2696757,16.427221,0,0,0,209012.12,0,0
2021,457.3271898,16.4527,44559.637,0,38250.227,0,0,12265.739
2022,417.3358482,16.45363,69934.5,70280.33,78548.516,75564.914,62020.344,60743.152
2023,377.2285896,16.484028,38825.48,40801.5,39921.164,35672.14,34822.21,29244.348
2024,498.3782824,16.486628,0,0,0,0,0,159115.39
2025,293.246957,16.550636,0,0,0,0,280365.5,316826.56
2026,375.249775,16.550636,0,0,0,0,33191.88,10480.083
2027,512.3927913,16.55489,0,22091.242,0,0,0,361572.03
2028,766.4994937,16.555346,0,0,0,0,153997.73,0
2029,347.2942207,16.564116,0,0,0,0,62051.805,28037.66
2030,498.3784138,16.569702,0,39645.664,0,0,0,500245.78
2031,503.3338609,16.569702,0,24278.574,0,0,0,248956.14
2032,519.3073122,16.569702,0,10758.484,0,0,0,217029.19
2033,490.3729722,16.62065,212753.69,161752.61,203777.98,159958.72,157326.42,145168.28
2034,209.1533202,16.623758,72927.43,98398.195,127278.734,65011.457,47700.766,0
2035,408.3076692,16.626272,161782.69,190106.61,272965.56,142176.9,111568.984,81654.305
2036,417.3677661,16.626272,339574.7,371811.94,479390.75,285517.88,199376.22,151496.78
2037,424.2813776,16.626272,158834.58,188221.11,250220.34,135971.22,103380.664,85072.48
2038,226.1797417,16.631594,274066.4,369112.97,448174.9,236017.81,205515.62,241458.9
2039,618.4200452,16.63545,149148.47,147136.4,0,118120.78,0,120901.67
2040,308.294099,16.638844,0,0,0,0,0,528021.6
2041,229.1408004,16.64202,0,0,0,189821.61,0,0
2042,341.2673549,16.64254,9625.218,0,0,0,71626.37,13736.235
2043,455.4085268,16.665018,170317.16,0,0,0,0,0
2044,509.345317,16.695236,22595.906,102344.68,21193.56,17708.855,166096.47,20538.64
2045,549.3772173,16.724472,7625.2466,12545.414,0,9418.953,148835.2,24867.68
2046,618.4199634,16.750254,91304.94,192016.53,237655.8,129200.01,243782.16,204414.69
2047,632.4361376,16.755186,211713.89,268065.47,224204.34,239206.16,245585.75,285735
2048,637.3916028,16.755186,84439.93,79093.58,85351.15,96008.48,66179.914,100321.61
2049,498.3786578,16.75726,0,0,0,0,0,51619.5
2050,435.3458712,16.760996,0,35169.707,0,0,12162.543,167439.33
2051,392.3148915,16.78394,0,0,0,0,80973.44,57608.46
2052,223.9880117,16.788134,303132.2,0,0,0,0,0
2053,469.3522502,16.80239,59325.684,74487.84,59176.438,75766.266,45085.414,92597.09
2054,504.3887591,16.80239,182696.39,208870.4,198812.14,227685.94,202792.97,228035.08
2055,758.567751,16.808573,0,485529.06,0,0,0,0
2056,476.3577165,16.811285,87222.54,271401.78,215485.95,326132.9,258304.16,107728.14
2057,762.4988473,16.81704,105541.28,118470.42,104640.29,126941.36,124856.41,122351.33
2058,509.3452281,16.819784,132012.47,0,163317.94,151575.19,0,0
2059,593.27443,16.820932,0,0,354441.75,4310268.5,0,0
2060,721.5765231,16.83176,0,0,0,0,337121.44,217453.42
2061,408.3076482,16.83453,0,224592.6,371644.47,241867.5,309053.78,200104.33
2062,424.2813367,16.83453,0,173773.4,272797.12,179705.81,170860.92,127718.17
2063,228.1954815,16.836573,247518.17,274054.2,390330.97,219380.61,199537.55,205619.6
2064,244.1903189,16.836573,165908.16,197260.11,278626.94,162856.52,143075.7,134370.22
2065,417.3677656,16.836573,197683.97,239471.3,335943.4,182045.44,177618.92,131980.61
2066,364.2839335,16.842672,0,0,0,0,163048.66,0
2067,343.282813,16.877573,126600.05,124823.33,105150.59,0,107749.18,89518.93
2068,632.4359134,16.899004,377340.97,317324.75,371642.06,331019.62,301233.94,253680.78
2069,637.3913825,16.899004,256872.95,196491.86,197666.73,211819.45,180339.64,154594.2
2070,653.3650194,16.899004,107008.44,95904.305,103765.68,104001.17,97439.36,92462.41
2071,480.3667791,16.906427,0,23433.754,0,0,0,155059.28
2072,291.2314204,16.92151,32847.062,0,0,0,734300,0
2073,646.4523745,16.952051,109333.984,78666.28,144086.61,95714.65,99805.47,0
2074,580.4203768,16.95617,123427.42,0,105881.164,126929.68,115585.32,0
2075,293.2473448,16.971344,0,0,0,0,85095.52,143546.31
2076,490.3732879,16.972963,83345.766,144642.22,67383.4,90029.484,0,62675.977
2077,379.2836277,16.975395,0,0,0,33333.98,1273073.6,0
2078,518.4045615,16.987162,49040.906,49888.227,56066.383,57012.58,45364.65,122929.72
2079,229.1406945,17.000229,251429.72,225187.03,205903.8,0,183647.98,0
2080,608.4893015,17.002445,0,0,0,0,0,177528.31
2081,399.3251358,17.011766,166654.84,159579.77,138213.05,155368.02,162733.28,139290.14
2082,417.3358426,17.016626,118726.06,105275.5,84168.3,128836.38,99473.94,112918.62
2083,467.2989972,17.019497,57020.023,36397.44,0,0,34851.453,24237.041
2084,475.3411427,17.01954,9827.331,0,0,0,99571.484,45952.01
