row ID,row m/z,row retention time,Dta-ap Peak area,Dbh-w Peak area,Dax-tl Peak area,Dgr-ap Peak area,Dfe-w Peak area,Dgem-w Peak area,Dgi-w Peak area,Dac-tl Peak area,Dyu-w Peak area,Dau-tl Peak area,Dre-tl Peak area,Dpa-tl Peak area,Dpe-w Peak area,Dat-ls Peak area,Dki-w Peak area,Dho-w Peak area,Dde-w Peak area,Dod-fr Peak area,Dod-b Peak area,Dod-l Peak area,Dod-r Peak area,Dod-s Peak area,Dje-fr Peak area,Dje-ft Peak area,Dge-fr Peak area,Dps-fr Peak area,Dps-ft Peak area,Dpo-fr Peak area,Dpo-l Peak area,Dpo-s Peak area,Wdo-w Peak area,Wla-w Peak area,Wsc-w Peak area,Wpi-w Peak area,Wli-w Peak area,Wpa-w Peak area,Win-l Peak area,Win-s Peak area,Wca-w Peak area,Wal-w Peak area,Wli-ap Peak area,Wli-r Peak area,Wst-w Peak area,Wnu-w Peak area,Wlu-w Peak area,Wmi-tl Peak area,Wde-w Peak area,Wtr Peak area,Ega-w Peak area,Eal-w Peak area,Ech-ft Peak area,Ech-b Peak area,Ech-l Peak area,Ech-s Peak area,Ech-fr Peak area,Sch-r Peak area,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C14 loss,C14 loss_ion_pair,C14 loss_intensity_pair,C14 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C5 loss,C5 loss_ion_pair,C5 loss_intensity_pair,C5 loss_score,C4 loss,C4 loss_ion_pair,C4 loss_intensity_pair,C4 loss_score,C10 ion,C10 ion_intensity,C10 ion_score,C14 ion,C14 ion_intensity,C14 ion_score,C15 ion,C15 ion_intensity,C15 ion_score,C16 ion,C16 ion_intensity,C16 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,C27 ion,C27 ion_intensity,C27 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,IHD,A part,B part,C part,C-12,C-18,olefinic position,M part,Sub No.,Sub Carbon,Sub_An,Acyl part,Correct Acyl part,A_id,B_id,C_id,M_id,R1_id,R2_id,R3_id,R4_id,R5_id,R6_id,R7_id,R8_id,Total Score,Aglycone Type,Annotation SMILES,Annotation ID,Annotation Formula,Annotation MW,Top K,confidence score
8663,762.4047,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753643.758,0.0,13300000.0,0.0,0.0,8,12,MD,C40H59O13N1,possibly known,(DA48)std_edgeworthianin B,[M+NH4]+,none,none,none,none,none,C14H24O2,C34H42O8 / C20H18O6,29000.0 / 29000.0,0.29,C9H16O2,C31H38O6 / C22H22O8,3800.0 / 9800.0,0.0361,C3H4O2,C20H20O7 / C17H16O5,39000.0 / 2400.0,0.0748,C2H4O2,C36H48O11 / C34H44O9,48000.0 / 20000.0,0.1865,none,none,none,none,none,none,none,none,C4H8O2,C38H50O10 / C34H42O8,4700.0 / 29000.0,0.069,none,none,none,C14H22O,28000.00,0.2800,none,none,none,none,none,none,C17H14O2,7500.00,0.0750,C18H16O2,7200.00,0.0720,C19H16O3,13000.00,0.1300,none,none,none,none,none,none,none,none,none,12.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C14 ring with an olenfinic,2,"C2,C4",C2*1+C4*1,acyl(0.19),"acyl,isobutyryl",A6,B1,C1,M7,R1,R3,none,none,none,none,none,none,0.6263,A6B1C1M7,,,,0.0,Top3,0.479
8663,762.4047,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753643.758,0.0,13300000.0,0.0,0.0,8,12,MD,C40H59O13N1,possibly known,(DA48)std_edgeworthianin B,[M+NH4]+,none,none,none,none,none,C14H24O2,C34H42O8 / C20H18O6,29000.0 / 29000.0,0.29,C9H16O2,C31H38O6 / C22H22O8,3800.0 / 9800.0,0.0361,C3H4O2,C20H20O7 / C17H16O5,39000.0 / 2400.0,0.0748,C2H4O2,C36H48O11 / C34H44O9,48000.0 / 20000.0,0.1865,none,none,none,none,none,none,none,none,C4H8O2,C38H50O10 / C34H42O8,4700.0 / 29000.0,0.069,none,none,none,C14H22O,28000.00,0.2800,none,none,none,none,none,none,C17H14O2,7500.00,0.0750,C18H16O2,7200.00,0.0720,C19H16O3,13000.00,0.1300,none,none,none,none,none,none,none,none,none,12.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C14 ring with an olenfinic,3,C2,C2*3,acyl(0.19),"acyl,acyl,acyl",A6,B1,C1,M7,R1,R1,R1,none,none,none,none,none,0.6263,A6B1C1M7,,,,0.0,Top3,0.479
8663,762.4047,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753643.758,0.0,13300000.0,0.0,0.0,8,12,MD,C40H59O13N1,possibly known,(DA48)std_edgeworthianin B,[M+NH4]+,none,none,none,none,none,C14H24O2,C34H42O8 / C20H18O6,29000.0 / 29000.0,0.29,C9H16O2,C31H38O6 / C22H22O8,3800.0 / 9800.0,0.0361,C3H4O2,C20H20O7 / C17H16O5,39000.0 / 2400.0,0.0748,C2H4O2,C36H48O11 / C34H44O9,48000.0 / 20000.0,0.1865,none,none,none,none,none,none,none,none,C4H8O2,C38H50O10 / C34H42O8,4700.0 / 29000.0,0.069,none,none,none,C14H22O,28000.00,0.2800,none,none,none,none,none,none,C17H14O2,7500.00,0.0750,C18H16O2,7200.00,0.0720,C19H16O3,13000.00,0.1300,none,none,none,none,none,none,none,none,none,12.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C9 ring with no substituent,3,"C2,C7",C2*2+C7*1,acyl(0.19),"acyl,acyl,benzoyl",A6,B1,C1,M1,R1,R1,R92,none,none,none,none,none,0.3724,A6B1C1M1,,,,0.0,Top4,0.285
8663,762.4047,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753643.758,0.0,13300000.0,0.0,0.0,8,12,MD,C40H59O13N1,possibly known,(DA48)std_edgeworthianin B,[M+NH4]+,none,none,none,none,none,C14H24O2,C34H42O8 / C20H18O6,29000.0 / 29000.0,0.29,C9H16O2,C31H38O6 / C22H22O8,3800.0 / 9800.0,0.0361,C3H4O2,C20H20O7 / C17H16O5,39000.0 / 2400.0,0.0748,C2H4O2,C36H48O11 / C34H44O9,48000.0 / 20000.0,0.1865,none,none,none,none,none,none,none,none,C4H8O2,C38H50O10 / C34H42O8,4700.0 / 29000.0,0.069,none,none,none,C14H22O,28000.00,0.2800,none,none,none,none,none,none,C17H14O2,7500.00,0.0750,C18H18O3,4100.00,0.0410,C19H16O3,13000.00,0.1300,none,none,none,none,none,none,none,none,none,12.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C9 ring with no substituent,4,"C2,C5",C2*3+C5*1,acyl(0.19),"acyl,acyl,acyl,2-methylbutyryl",A6,B1,C1,M1,R1,R1,R1,R4,none,none,none,none,0.3724,A6B1C1M1,,,,0.0,Top4,0.285
8663,762.4047,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753643.758,0.0,13300000.0,0.0,0.0,8,12,MD,C40H59O13N1,possibly known,(DA48)std_edgeworthianin B,[M+NH4]+,none,none,none,none,none,C14H24O2,C34H42O8 / C20H18O6,29000.0 / 29000.0,0.29,C9H16O2,C31H38O6 / C22H22O8,3800.0 / 9800.0,0.0361,C3H4O2,C20H20O7 / C17H16O5,39000.0 / 2400.0,0.0748,C2H4O2,C36H48O11 / C34H44O9,48000.0 / 20000.0,0.1865,none,none,none,none,none,none,none,none,C4H8O2,C38H50O10 / C34H42O8,4700.0 / 29000.0,0.069,none,none,none,C14H22O,28000.00,0.2800,none,none,none,none,none,none,C17H14O2,7500.00,0.0750,C18H18O3,4100.00,0.0410,C19H16O3,13000.00,0.1300,none,none,none,none,none,none,none,none,none,12.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C9 ring with no substituent,2,"C4,C7",C7*1+C4*1,acyl(0.19),"benzoyl,isobutyryl",A6,B1,C1,M1,R92,R3,none,none,none,none,none,none,0.3724,A6B1C1M1,,,,0.0,Top4,0.285
8669,676.3682,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459189.854,0.0,4677505.029,2220724.472,0.0,4761289.81,0.0,0.0,0,12,MD,C36H53O11N1,possibly known,(DA42)std_edgeworthianin A,[M+NH4]+,none,C10H16O2,C27H32O4 / C17H16O6,2000.0 / 2000.0,0.02,C14H24O2,C34H44O8 / C20H20O6,76000.0 / 6100.0,0.1519,none,none,none,none,none,none,none,none,C2H4O2,C36H48O10 / C34H44O8,10000.0 / 76000.0,0.1696,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,12000.00,0.1200,none,none,none,none,none,none,C17H16O2,3800.00,0.0380,C18H16O2,3000.00,0.0300,C19H18O4,9300.00,0.0930,C20H20O6,6100.00,0.0610,C27H32O4,2000.00,0.0200,none,none,none,11.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,C14 ring with an olenfinic,1,C2,C2*1,acyl(0.17),acyl,A11,B1,C2,M7,R1,none,none,none,none,none,none,none,0.6855,A11B1C2M7,OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C7(OC6(C)OC7=O)C2O)C1(O4)C(C)C(OC(=O)C)C3(C(=C)C)O5,PD01125887,C36H50O11,658.785,Top1,1.0
8669,676.3682,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459189.854,0.0,4677505.029,2220724.472,0.0,4761289.81,0.0,0.0,0,12,MD,C36H53O11N1,possibly known,(DA42)std_edgeworthianin A,[M+NH4]+,none,C10H16O2,C27H32O4 / C17H16O6,2000.0 / 2000.0,0.02,C14H24O2,C34H44O8 / C20H20O6,76000.0 / 6100.0,0.1519,none,none,none,none,none,none,none,none,C2H4O2,C36H48O10 / C34H44O8,10000.0 / 76000.0,0.1696,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,12000.00,0.1200,none,none,none,none,none,none,C17H16O2,3800.00,0.0380,C18H16O2,3000.00,0.0300,C19H18O4,9300.00,0.0930,C20H20O6,6100.00,0.0610,C27H32O4,2000.00,0.0200,none,none,none,11.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,C14 ring with an olenfinic,1,C2,C2*1,acyl(0.17),acyl,A11,B1,C2,M7,R1,none,none,none,none,none,none,none,0.6855,A11B1C2M7,CC(=O)OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C7(OC6(C)OC7=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5,PD01137095,C36H50O10,642.786,Top1,1.0
8669,676.3682,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459189.854,0.0,4677505.029,2220724.472,0.0,4761289.81,0.0,0.0,0,12,MD,C36H53O11N1,possibly known,(DA42)std_edgeworthianin A,[M+NH4]+,none,C10H16O2,C27H32O4 / C17H16O6,2000.0 / 2000.0,0.02,C14H24O2,C34H44O8 / C20H20O6,76000.0 / 6100.0,0.1519,none,none,none,none,none,none,none,none,C2H4O2,C36H48O10 / C34H44O8,10000.0 / 76000.0,0.1696,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,12000.00,0.1200,none,none,none,none,none,none,C17H16O2,3800.00,0.0380,C18H16O2,3000.00,0.0300,C19H18O4,9300.00,0.0930,C20H20O6,6100.00,0.0610,C27H32O4,2000.00,0.0200,none,none,none,11.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,C10 ring with one substituent,2,"C2,C4",C2*1+C4*1,acyl(0.17),"acyl,isobutyryl",A11,B1,C2,M3,R1,R3,none,none,none,none,none,none,0.5336,A11B1C2M3,,,,0.0,Top2,0.778
8669,676.3682,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459189.854,0.0,4677505.029,2220724.472,0.0,4761289.81,0.0,0.0,0,12,MD,C36H53O11N1,possibly known,(DA42)std_edgeworthianin A,[M+NH4]+,none,C10H16O2,C27H32O4 / C17H16O6,2000.0 / 2000.0,0.02,C14H24O2,C34H44O8 / C20H20O6,76000.0 / 6100.0,0.1519,none,none,none,none,none,none,none,none,C2H4O2,C36H48O10 / C34H44O8,10000.0 / 76000.0,0.1696,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,12000.00,0.1200,none,none,none,none,none,none,C17H16O2,3800.00,0.0380,C18H16O2,3000.00,0.0300,C19H18O4,9300.00,0.0930,C20H20O6,6100.00,0.0610,C27H32O4,2000.00,0.0200,none,none,none,11.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,C10 ring with one substituent,3,C2,C2*3,acyl(0.17),"acyl,acyl,acyl",A11,B1,C2,M3,R1,R1,R1,none,none,none,none,none,0.5336,A11B1C2M3,,,,0.0,Top2,0.778
8669,676.3682,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459189.854,0.0,4677505.029,2220724.472,0.0,4761289.81,0.0,0.0,0,12,MD,C36H53O11N1,possibly known,(DA42)std_edgeworthianin A,[M+NH4]+,none,C10H16O2,C27H32O4 / C17H16O6,2000.0 / 2000.0,0.02,C14H24O2,C34H44O8 / C20H20O6,76000.0 / 6100.0,0.1519,none,none,none,none,none,none,none,none,C2H4O2,C36H48O10 / C34H44O8,10000.0 / 76000.0,0.1696,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,12000.00,0.1200,none,none,none,none,none,none,C17H16O2,3800.00,0.0380,C18H16O2,3000.00,0.0300,C19H18O3,6200.00,0.0620,C20H20O6,6100.00,0.0610,C27H32O4,2000.00,0.0200,none,none,none,11.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,C14 ring with an olenfinic,1,C2,C2*1,acyl(0.17),acyl,A6,B1,C2,M7,R1,none,none,none,none,none,none,none,0.5025000000000001,A6B1C2M7,OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)C(OC(=O)C)C3(C(=C)C)O5,PD01125365,C36H52O10,644.802,Top3,0.733
8669,676.3682,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459189.854,0.0,4677505.029,2220724.472,0.0,4761289.81,0.0,0.0,0,12,MD,C36H53O11N1,possibly known,(DA42)std_edgeworthianin A,[M+NH4]+,none,C10H16O2,C27H32O4 / C17H16O6,2000.0 / 2000.0,0.02,C14H24O2,C34H44O8 / C20H20O6,76000.0 / 6100.0,0.1519,none,none,none,none,none,none,none,none,C2H4O2,C36H48O10 / C34H44O8,10000.0 / 76000.0,0.1696,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,12000.00,0.1200,none,none,none,none,none,none,C17H16O2,3800.00,0.0380,C18H16O2,3000.00,0.0300,C19H18O3,6200.00,0.0620,C20H20O6,6100.00,0.0610,C27H32O4,2000.00,0.0200,none,none,none,11.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,C14 ring with an olenfinic,1,C2,C2*1,acyl(0.17),acyl,A6,B1,C2,M7,R1,none,none,none,none,none,none,none,0.5025000000000001,A6B1C2M7,CC(=O)OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01130885,C36H52O9,628.803,Top3,0.733
8669,676.3682,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459189.854,0.0,4677505.029,2220724.472,0.0,4761289.81,0.0,0.0,0,12,MD,C36H53O11N1,possibly known,(DA42)std_edgeworthianin A,[M+NH4]+,none,C10H16O2,C27H32O4 / C17H16O6,2000.0 / 2000.0,0.02,C14H24O2,C34H44O8 / C20H20O6,76000.0 / 6100.0,0.1519,none,none,none,none,none,none,none,none,C2H4O2,C36H48O10 / C34H44O8,10000.0 / 76000.0,0.1696,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H14O3,8700.00,0.0870,none,none,none,none,none,none,C17H16O2,3800.00,0.0380,C18H16O2,3000.00,0.0300,C19H20O4,3300.00,0.0330,C20H20O6,6100.00,0.0610,C27H32O4,2000.00,0.0200,none,none,none,11.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C14 ring with an olenfinic,1,C2,C2*1,acyl(0.17),acyl,A11,B1,C1,M7,R1,none,none,none,none,none,none,none,0.49950000000000006,A11B1C1M7,CC(=O)OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C7(OC6(C)OC7=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5,PD01137041,C36H50O10,642.786,Top4,0.729
8669,676.3682,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459189.854,0.0,4677505.029,2220724.472,0.0,4761289.81,0.0,0.0,0,12,MD,C36H53O11N1,possibly known,(DA42)std_edgeworthianin A,[M+NH4]+,none,C10H16O2,C27H32O4 / C17H16O6,2000.0 / 2000.0,0.02,C14H24O2,C34H44O8 / C20H20O6,76000.0 / 6100.0,0.1519,none,none,none,none,none,none,none,none,C2H4O2,C36H48O10 / C34H44O8,10000.0 / 76000.0,0.1696,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,12000.00,0.1200,none,none,none,none,none,none,C17H16O2,3800.00,0.0380,C18H16O2,3000.00,0.0300,C19H20O4,3300.00,0.0330,C20H20O6,6100.00,0.0610,C27H32O4,2000.00,0.0200,none,none,none,11.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C14 ring with an olenfinic,1,C2,C2*1,acyl(0.17),acyl,A6,B1,C1,M7,R1,none,none,none,none,none,none,none,0.4405,A6B1C1M7,CC(=O)OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01130669,C36H52O9,628.803,Top5,0.643
8669,676.3682,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459189.854,0.0,4677505.029,2220724.472,0.0,4761289.81,0.0,0.0,0,12,MD,C36H53O11N1,possibly known,(DA42)std_edgeworthianin A,[M+NH4]+,none,C10H16O2,C27H32O4 / C17H16O6,2000.0 / 2000.0,0.02,C14H24O2,C34H44O8 / C20H20O6,76000.0 / 6100.0,0.1519,none,none,none,none,none,none,none,none,C2H4O2,C36H48O10 / C34H44O8,10000.0 / 76000.0,0.1696,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,12000.00,0.1200,none,none,none,none,none,none,C17H16O2,3800.00,0.0380,C18H16O2,3000.00,0.0300,C19H18O3,6200.00,0.0620,C20H20O6,6100.00,0.0610,C27H32O4,2000.00,0.0200,none,none,none,11.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,C10 ring with one substituent,2,"C2,C4",C2*1+C4*1,acyl(0.17),"acyl,isobutyryl",A6,B1,C2,M3,R1,R3,none,none,none,none,none,none,0.3506,A6B1C2M3,,,,0.0,Top6,0.511
8669,676.3682,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459189.854,0.0,4677505.029,2220724.472,0.0,4761289.81,0.0,0.0,0,12,MD,C36H53O11N1,possibly known,(DA42)std_edgeworthianin A,[M+NH4]+,none,C10H16O2,C27H32O4 / C17H16O6,2000.0 / 2000.0,0.02,C14H24O2,C34H44O8 / C20H20O6,76000.0 / 6100.0,0.1519,none,none,none,none,none,none,none,none,C2H4O2,C36H48O10 / C34H44O8,10000.0 / 76000.0,0.1696,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,12000.00,0.1200,none,none,none,none,none,none,C17H16O2,3800.00,0.0380,C18H16O2,3000.00,0.0300,C19H18O3,6200.00,0.0620,C20H20O6,6100.00,0.0610,C27H32O4,2000.00,0.0200,none,none,none,11.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,C10 ring with one substituent,3,C2,C2*3,acyl(0.17),"acyl,acyl,acyl",A6,B1,C2,M3,R1,R1,R1,none,none,none,none,none,0.3506,A6B1C2M3,,,,0.0,Top6,0.511
8669,676.3682,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459189.854,0.0,4677505.029,2220724.472,0.0,4761289.81,0.0,0.0,0,12,MD,C36H53O11N1,possibly known,(DA42)std_edgeworthianin A,[M+NH4]+,none,C10H16O2,C27H32O4 / C17H16O6,2000.0 / 2000.0,0.02,C14H24O2,C34H44O8 / C20H20O6,76000.0 / 6100.0,0.1519,none,none,none,none,none,none,none,none,C2H4O2,C36H48O10 / C34H44O8,10000.0 / 76000.0,0.1696,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H14O3,8700.00,0.0870,none,none,none,none,none,none,C17H16O2,3800.00,0.0380,C18H16O2,3000.00,0.0300,C19H20O4,3300.00,0.0330,C20H20O6,6100.00,0.0610,C27H32O4,2000.00,0.0200,none,none,none,11.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C10 ring with one substituent,3,C2,C2*3,acyl(0.17),"acyl,acyl,acyl",A11,B1,C1,M3,R1,R1,R1,none,none,none,none,none,0.3476,A11B1C1M3,,,,0.0,Top7,0.507
