row ID,row m/z,row retention time,Peak area,Standards Identification,SMILES,True Type,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C14 loss,C14 loss_ion_pair,C14 loss_intensity_pair,C14 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C5 loss,C5 loss_ion_pair,C5 loss_intensity_pair,C5 loss_score,C4 loss,C4 loss_ion_pair,C4 loss_intensity_pair,C4 loss_score,C10 ion,C10 ion_intensity,C10 ion_score,C14 ion,C14 ion_intensity,C14 ion_score,C15 ion,C15 ion_intensity,C15 ion_score,C16 ion,C16 ion_intensity,C16 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,C27 ion,C27 ion_intensity,C27 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,IHD,A part,B part,C part,C-12,C-18,olefinic position,M part,Sub No.,Sub Carbon,Sub_An,Acyl part,Correct Acyl part,A_id,B_id,C_id,M_id,R1_id,R2_id,R3_id,R4_id,R5_id,R6_id,R7_id,Total Score,Aglycone Type,Annotation SMILES,Annotation ID,Annotation Formula,Annotation MW,Top K,confidence score
76,773.3517,10.2,11000000.0,DA55_stelleralide G (WIS-12),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)CCCCC5O)C14)O2,MD,16,21,MD,C44H52O12,possibly undescribed,none,[M+H]+,"35,76",C10H16O3,C30H36O6 / C20H20O3,33908.5859375 / 22276.71875,0.1987,none,none,none,none,C9H16O2,C29H36O5 / C20H20O3,27424.701171875 / 22276.71875,0.2059,C3H4O2,C30H36O6 / C27H32O4,33908.5859375 / 21987.2734375,0.1959,none,none,none,none,C7H6O2,C37H42O8 / C30H36O6,10721.1962890625 / 33908.5859375,0.1094,C5H10O2,C25H28O3 / C20H18O1,4535.43798828125 / 6398.77783203125,0.0408,none,none,none,none,C10H16O3,4166.09,0.0417,none,none,none,none,none,none,none,none,none,C17H16O1,6274.63,0.0627,C18H18O1,12019.00,0.1202,C19H20O2,12672.80,0.1267,C20H20O3,22276.72,0.2228,C27H32O4,21987.27,0.2199,C7H4O,43534.56,0.4353,19.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,3,"C4,C7",C7*1+C4*2,"benzoyl(0.11),benzoyl(0.44)","benzoyl,isobutyryl,isobutyryl",A8,B1,C5,M1,R92,R3,R3,none,none,none,none,1.5720999999999998,A8B1C5M1,,,,0.0,Top1,1.0
76,773.3517,10.2,11000000.0,DA55_stelleralide G (WIS-12),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)CCCCC5O)C14)O2,MD,16,21,MD,C44H52O12,possibly undescribed,none,[M+H]+,"35,76",C10H14O2,C30H34O5 / C20H20O3,25239.08203125 / 22276.71875,0.2112,none,none,none,none,C9H16O2,C29H36O5 / C20H20O3,27424.701171875 / 22276.71875,0.2059,C3H4O2,C30H36O6 / C27H32O4,33908.5859375 / 21987.2734375,0.1959,none,none,none,none,C7H6O2,C37H42O8 / C30H36O6,10721.1962890625 / 33908.5859375,0.1094,C5H10O2,C25H28O3 / C20H18O1,4535.43798828125 / 6398.77783203125,0.0408,none,none,none,none,C10H16O3,4166.09,0.0417,none,none,none,none,none,none,none,none,none,C17H16O1,6274.63,0.0627,C18H18O1,12019.00,0.1202,C19H18O2,19876.66,0.1988,C20H20O3,22276.72,0.2228,C27H32O4,21987.27,0.2199,C7H4O,43534.56,0.4353,19.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,3,C5,C5*3,"benzoyl(0.11),benzoyl(0.44)","2-methylbutyryl,2-methylbutyryl,2-methylbutyryl",A8,B1,C5,M1,R4,R4,R4,none,none,none,none,1.5720999999999998,A8B1C5M1,,,,0.0,Top1,1.0
76,773.3517,10.2,11000000.0,DA55_stelleralide G (WIS-12),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)CCCCC5O)C14)O2,MD,16,21,MD,C44H52O12,possibly undescribed,none,[M+H]+,"35,76",C10H16O3,C30H36O6 / C20H20O3,33908.5859375 / 22276.71875,0.1987,none,none,none,none,C9H16O2,C29H36O5 / C20H20O3,27424.701171875 / 22276.71875,0.2059,C3H4O2,C30H36O6 / C27H32O4,33908.5859375 / 21987.2734375,0.1959,none,none,none,none,C7H6O2,C37H42O8 / C30H36O6,10721.1962890625 / 33908.5859375,0.1094,C5H10O2,C25H28O3 / C20H18O1,4535.43798828125 / 6398.77783203125,0.0408,none,none,none,none,C10H16O3,4166.09,0.0417,none,none,none,none,none,none,none,none,none,C17H16O1,6274.63,0.0627,C18H18O1,12019.00,0.1202,C19H18O2,19876.66,0.1988,C20H20O3,22276.72,0.2228,C27H32O4,21987.27,0.2199,C7H4O,43534.56,0.4353,19.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,4,"C2,C4,C7",C2*2+C7*1+C4*1,"benzoyl(0.11),benzoyl(0.44)","acyl,acyl,benzoyl,isobutyryl",A8,B1,C5,M1,R1,R1,R92,R3,none,none,none,1.5720999999999998,A8B1C5M1,,,,0.0,Top1,1.0
77,893.3734,9.0,5200000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C51H56O14,possibly undescribed,none,[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O2,78765.34,0.7877,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents and a hydroxyl group,6,"C2,C4,C7",C2*3+C7*1+C4*2,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","acyl,acyl,acyl,benzoyl,isobutyryl,isobutyryl",A8,B1,C5,M5,R1,R1,R1,R92,R3,R3,none,18.2327,A8B1C5M5,,,,0.0,Top1,1.0
77,893.3734,9.0,5200000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C51H56O14,possibly undescribed,none,[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O2,78765.34,0.7877,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents and a hydroxyl group,6,"C2,C5",C2*3+C5*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","acyl,acyl,acyl,2-methylbutyryl,2-methylbutyryl,2-methylbutyryl",A8,B1,C5,M5,R1,R1,R1,R4,R4,R4,none,18.2327,A8B1C5M5,,,,0.0,Top1,1.0
77,893.3734,9.0,5200000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C51H56O14,possibly undescribed,none,[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O2,78765.34,0.7877,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with one substituents and a hydroxyl group,3,C7,C7*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","benzoyl,benzoyl,benzoyl",A8,B1,C5,none,R92,R92,R92,none,none,none,none,18.2327,A8B1C5,,,,0.0,Top1,1.0
77,893.3734,9.0,5200000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C51H56O14,possibly undescribed,none,[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O2,78765.34,0.7877,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with one substituents and a hydroxyl group,5,"C2,C4,C7",C2*1+C7*1+C4*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","acyl,benzoyl,isobutyryl,isobutyryl,isobutyryl",A8,B1,C5,none,R1,R92,R3,R3,R3,none,none,18.2327,A8B1C5,,,,0.0,Top1,1.0
77,893.3734,9.0,5200000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C51H56O14,possibly undescribed,none,[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O2,78765.34,0.7877,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents and a hydroxyl group,3,C7,C7*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","benzoyl,benzoyl,benzoyl",A8,B1,C5,M5,R92,R92,R92,none,none,none,none,18.2327,A8B1C5M5,c9ccccc9C(=O)OCC12OC1C1C3OC45C(O)CCCCCCC(C)C6C(C)C(OC(=O)c8ccccc8)C(O)(C2O)C6C1(O4)C(COC(=O)c7ccccc7)CC3(C(=C)C)O5,PD01193433,C51H58O13,879.012,Top1,1.0
77,893.3734,9.0,5200000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C51H56O14,possibly undescribed,none,[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O2,78765.34,0.7877,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents and a hydroxyl group,3,C7,C7*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","benzoyl,benzoyl,benzoyl",A8,B1,C5,M5,R92,R92,R92,none,none,none,none,18.2327,A8B1C5M5,OCC12OC1C1C3OC45C(O)CCCCC(OC(=O)c7ccccc7)CC(C)C6C(C)C(OC(=O)c9ccccc9)C(O)(C2O)C6C1(O4)C(COC(=O)c8ccccc8)CC3(C(=C)C)O5,PD01196911,C51H58O14,895.011,Top1,1.0
77,893.3734,9.0,5200000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C51H56O14,possibly undescribed,none,[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O2,78765.34,0.7877,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents and a hydroxyl group,3,C7,C7*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","benzoyl,benzoyl,benzoyl",A8,B1,C5,M5,R92,R92,R92,none,none,none,none,18.2327,A8B1C5M5,c9ccccc9C(=O)OCC12OC1C1C3OC45C(O)CCCCC(OC(=O)c7ccccc7)CC(C)C6C(C)C(O)C(O)(C2O)C6C1(O4)C(COC(=O)c8ccccc8)CC3(C(=C)C)O5,PD01201091,C51H58O14,895.011,Top1,1.0
77,893.3734,9.0,5200000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C51H56O14,possibly undescribed,none,[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O1,102833.25,1.0283,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with one substituents and a hydroxyl group,6,"C2,C5",C2*3+C5*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","acyl,acyl,acyl,2-methylbutyryl,2-methylbutyryl,2-methylbutyryl",A8,B1,C5,none,R1,R1,R1,R4,R4,R4,none,18.2327,A8B1C5,,,,0.0,Top1,1.0
77,893.3734,9.0,5200000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C51H56O14,possibly undescribed,none,[M+H]+,"39,77",C10H14O2,C30H34O6 / C20H20O4,587330.25 / 22961.345703125,1.0709,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O1,102833.25,1.0283,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents,3,C7,C7*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","benzoyl,benzoyl,benzoyl",A8,B1,C5,M4,R92,R92,R92,none,none,none,none,18.2327,A8B1C5M4,c9ccccc9C(=O)OCC12OC1C1C3OC45C(O)CCCCCCC(C)C6C(C)C(OC(=O)c8ccccc8)C(O)(C2O)C6C1(O4)C(COC(=O)c7ccccc7)CC3(C(=C)C)O5,PD01193421,C51H58O13,879.012,Top1,1.0
77,893.3734,9.0,5200000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C51H56O14,possibly undescribed,none,[M+H]+,"39,77",C10H14O2,C30H34O6 / C20H20O4,587330.25 / 22961.345703125,1.0709,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O1,102833.25,1.0283,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents,3,C7,C7*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","benzoyl,benzoyl,benzoyl",A8,B1,C5,M4,R92,R92,R92,none,none,none,none,18.2327,A8B1C5M4,OCC12OC1C1C3OC45C(O)CCCCC(OC(=O)c7ccccc7)CC(C)C6C(C)C(OC(=O)c9ccccc9)C(O)(C2O)C6C1(O4)C(COC(=O)c8ccccc8)CC3(C(=C)C)O5,PD01196909,C51H58O14,895.011,Top1,1.0
77,893.3734,9.0,5200000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C51H56O14,possibly undescribed,none,[M+H]+,"39,77",C10H14O2,C30H34O6 / C20H20O4,587330.25 / 22961.345703125,1.0709,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O1,102833.25,1.0283,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents,3,C7,C7*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","benzoyl,benzoyl,benzoyl",A8,B1,C5,M4,R92,R92,R92,none,none,none,none,18.2327,A8B1C5M4,c9ccccc9C(=O)OCC12OC1C1C3OC45C(O)CCCCC(OC(=O)c7ccccc7)CC(C)C6C(C)C(O)C(O)(C2O)C6C1(O4)C(COC(=O)c8ccccc8)CC3(C(=C)C)O5,PD01201087,C51H58O14,895.011,Top1,1.0
77,893.3734,9.0,5200000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C51H56O14,possibly undescribed,none,[M+H]+,"39,77",C10H14O2,C30H34O6 / C20H20O4,587330.25 / 22961.345703125,1.0709,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O1,102833.25,1.0283,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents,5,"C2,C4,C7",C2*1+C7*1+C4*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","acyl,benzoyl,isobutyryl,isobutyryl,isobutyryl",A8,B1,C5,M4,R1,R92,R3,R3,R3,none,none,18.2327,A8B1C5M4,,,,0.0,Top1,1.0
