row ID,row m/z,row retention time,20220601_100AGC_pluskal_mce_1D1_A1_id.mzML Peak area,VGF141_H06_pos.mzML Peak area,VGF141_A07_pos.mzML Peak area,VGF141_G06_pos.mzML Peak area,VGF142_A05_pos.mzML Peak area,VGF142_B03_pos.mzML Peak area,ThyW01_500ppm_cent_pos.mzML Peak area,Thy50_01_500ppm_cent_pos.mzML Peak area,ThyE01_500ppm_cent_pos.mzML Peak area,ThyW02_500ppm_cent_pos.mzML Peak area,ThyE02_500ppm_cent_pos.mzML Peak area,Thy50_02_500ppm_cent_pos.mzML Peak area
24807,333.0629104,5.343832,0,0,0,0,0,0,1729375.8,1817175.2,1673179.2,3292789.2,2696962,2874752.8
24808,349.0368083,5.343832,0,0,0,0,0,0,373719.2,389988.84,348390.56,336294.7,296169.88,333973.66
24809,643.1366,5.343832,0,0,0,0,0,0,98355.9,107330.266,91169.44,85534.9,65558.805,72052.38
24818,500.4114426,5.3456445,0,95809.16,43112.855,0,0,0,0,0,0,0,0,0
24846,219.1743336,5.3471518,0,0,0,0,0,0,0,0,0,224080.17,0,0
24852,291.1567119,5.3471518,0,0,0,0,0,0,0,0,0,586392.94,0,0
24871,309.1676441,5.3492727,0,0,0,0,0,4412.124,0,0,0,206684.2,109901.95,110415.65
24882,213.1273852,5.3504043,0,0,0,0,0,0,0,0,0,416009.03,347387.75,306128.47
24883,231.1379539,5.3504043,0,0,0,0,0,0,0,0,0,911550.7,951100,887269.6
24884,249.1485221,5.3504043,0,0,0,0,0,0,0,0,0,9919935,6582538.5,6205796.5
24889,201.1639563,5.350682,0,0,6167.221,0,0,0,0,0,0,198679.7,89512.82,0
24928,437.3424769,5.3557897,0,749145.9,1030474.9,211957.48,0,15994.242,0,0,0,0,0,0
24939,315.1567863,5.3573136,0,0,0,0,0,0,0,0,0,1052137.6,460496.7,374739.2
24992,283.0965428,5.3642235,0,0,0,0,0,0,0,0,0,2831014,1320733.4,2280034.2
24993,301.1071214,5.3642235,0,0,0,0,0,0,0,0,0,3933766.5,2501021.5,2225659.8
25007,284.0998768,5.3675795,0,0,0,0,0,0,0,0,0,0,222753.16,402845.84
25008,302.1104666,5.3675795,0,0,0,0,0,0,0,0,0,0,448018.4,382825.34
25035,556.4438912,5.3693957,0,52738.586,82821.875,46144.758,79286.734,70963.74,0,0,0,0,0,0
25036,275.1616873,5.370261,0,0,0,0,0,0,0,0,0,303641.47,0,145167.7
25040,255.1016021,5.3711395,0,0,0,0,0,0,0,0,0,294419.22,181924.83,164724.06
25041,257.1148542,5.3711395,0,0,0,0,0,0,0,0,0,626521.3,722577.3,578356.56
25042,323.0891384,5.3711395,0,0,0,0,0,0,0,0,0,910150.8,595892.5,551926.1
25047,512.4174748,5.372451,0,105659.39,115405.21,92680.766,100863.11,110406.81,0,0,0,0,0,0
25064,235.1328883,5.374598,0,0,0,0,0,0,0,0,0,871890.44,823160.1,739723
25069,331.1177712,5.374598,0,0,0,0,0,0,0,0,0,356827.4,312339.66,283980.56
25072,364.3426058,5.3755403,0,51796.996,147560.89,34664.918,54934.383,65962.92,0,0,0,0,0,0
25076,336.3110049,5.3755693,0,63058.414,200232.61,85238.016,93148.98,122823.21,0,0,0,0,0,0
25089,468.3906894,5.3771067,0,146190.5,176018.95,114662.56,156625.62,162835.42,0,0,0,0,0,0
25102,399.3953154,5.380225,0,237506.33,100581.63,20989.33,26051.738,18843.602,0,0,0,0,0,0
25106,424.3642335,5.381054,0,188896.03,225893.28,0,175849.08,177994.05,0,0,0,0,0,0
25108,512.2854123,5.382421,0,0,0,0,0,0,31464.414,37287.953,0,0,0,0
25114,380.3377736,5.3833036,0,182464.12,258680.83,164559.9,153936.36,152620.25,0,0,0,0,0,0
25124,376.3196787,5.3868456,0,141533.78,35424.273,0,19136.934,15654.752,0,0,0,0,0,0
25130,315.1954881,5.38843,0,0,0,0,0,0,52399.48,51262.703,0,0,0,0
25154,247.1328687,5.3940377,0,0,0,0,0,0,0,0,24782.338,0,227182.69,221647.53
25155,280.2639801,5.395579,0,14927.518,50580.176,27753.023,65132.25,91292.516,0,0,0,0,0,0
25163,336.3274347,5.3991737,0,366753.12,171125.47,64509.824,72172.81,33344.5,0,0,0,0,0,0
25172,403.1549843,5.4035845,0,0,0,0,0,70309.98,0,0,0,0,0,0
25173,511.3420014,5.403841,0,180608.66,0,0,101112.516,0,0,0,0,0,0,0
25175,265.070696,5.4043665,0,0,0,0,0,0,0,0,0,0,121471.11,78352.47
25187,649.4109091,5.407314,0,936204,1369058.9,537550.1,0,0,0,0,0,0,0,0
25213,205.1223026,5.413051,0,0,0,0,0,0,0,0,0,594800.4,365582.97,270347.7
25215,361.1283019,5.413051,0,0,0,0,0,0,0,0,0,527136.2,1469194,1809194.9
25216,383.1102313,5.413051,0,0,0,0,0,0,0,0,0,109379.64,276004.94,372867.56
25226,340.2853658,5.4144554,0,23908.984,51711.72,43934.035,64719.684,49328.85,0,0,0,0,0,0
25257,309.1098789,5.4201074,0,0,0,0,0,0,0,0,0,110836.055,57740.89,70792.11
25286,451.7477359,5.4270477,0,0,0,0,0,0,34176.547,37212.824,0,0,0,0
25322,375.2897637,5.437265,0,27629.521,0,171610.23,0,0,0,0,0,0,0,0
25323,420.3479528,5.437265,0,51406.56,0,212304.88,0,0,0,0,0,0,0,0
25338,287.2375024,5.440963,0,26274.684,0,162507.23,0,0,0,0,0,0,0,0
25346,443.3530659,5.442323,0,0,51186.42,0,69305.69,67763.58,0,0,0,0,0,0
25358,336.3269366,5.4448185,0,494574.47,0,147947.02,0,0,0,0,0,0,0,0
25359,439.3581394,5.445285,0,1768291.5,735814.44,360368.66,129080.35,2195927.2,0,0,0,0,0,0
25365,242.2118606,5.446825,0,134876.22,14613.748,45257.156,6232.7056,3447.5393,0,0,0,0,0,0
25391,595.3419277,5.4487343,0,59226.574,37746.508,0,0,67109.43,0,0,0,0,0,0
25408,308.2130441,5.451925,0,0,0,0,0,0,0,0,0,158447.9,156890.36,208717.67
25409,341.1359858,5.451925,0,0,0,0,0,0,0,0,0,140864.52,149462.61,131352.16
25410,319.153291,5.4519277,0,0,0,0,0,0,0,0,0,222065.2,274535.94,200315.58
25412,637.4011311,5.451925,0,0,0,0,0,0,0,0,0,155985.84,119578.14,181603.36
25424,664.356931,5.4523673,0,0,0,0,0,0,16672.031,27612.621,0,0,0,0
25431,217.1586868,5.4544325,0,0,0,0,0,0,0,0,0,350458.56,0,163726.05
25438,275.1618014,5.455396,0,0,0,0,0,0,0,0,0,297848.28,282338.7,256481.64
25444,615.4190371,5.455396,0,0,0,0,0,0,0,0,0,1597647.2,1358406.6,1919851.2
25479,712.4864111,5.4622808,0,0,0,0,116783.87,0,0,0,0,0,0,0
25522,327.0994167,5.472758,0,0,0,0,0,0,0,0,0,140176.9,105345.45,95932.81
25525,449.2909786,5.474761,0,0,0,0,0,44127.59,0,0,0,0,0,0
25533,271.1324111,5.476336,0,0,0,0,0,0,0,0,0,1153353,909902.94,774962.4
25534,289.1430168,5.476336,0,0,0,0,0,0,0,0,0,1823048.4,1268678.5,1058872.9
25535,311.1254742,5.476336,0,0,0,0,0,0,0,0,0,1589760.5,1063060.8,964720.75
25536,312.1288126,5.476336,0,0,0,0,0,0,0,0,0,280158.06,183975.95,168013.86
25538,599.2618933,5.476336,0,0,0,0,0,0,0,0,0,117844.125,56877.434,51824.39
25549,403.0846227,5.479824,0,0,0,0,0,0,0,0,0,156622.1,15249.226,69911.78
25551,228.196296,5.482146,0,1126279.4,139152.86,414916.5,66085.28,35093.04,0,0,0,0,0,0
25552,300.2902662,5.48215,0,83559.37,108116.96,60333.016,263494.78,674108.94,0,0,0,0,0,0
25553,415.3901259,5.482146,0,1836583.5,314122.22,305904.72,75907.5,47804.707,0,0,0,0,0,0
25558,342.7130992,5.484067,0,0,0,0,0,0,33989.348,55337.98,0,0,0,0
25559,684.4194669,5.484067,0,0,0,0,0,0,82063.23,129676.58,0,0,0,0
25568,455.3526729,5.487102,0,62712.26,77992.66,198189.61,0,61850.92,0,0,0,0,0,0
25579,329.1021322,5.4902663,0,0,0,0,0,0,0,0,0,33346.207,419737.53,447849.94
25582,352.3215923,5.4904146,0,256645.1,0,76082.44,0,0,0,0,0,0,0,0
25594,558.4157779,5.492775,0,161976.47,11324.267,0,0,0,0,0,0,0,0,0
25602,392.3142673,5.492868,0,841655.5,86757.42,86630.65,46728.523,55201.438,0,0,0,0,0,0
25609,485.3636912,5.4930844,0,113013.3,0,0,0,0,0,0,0,0,0,0
25610,530.3858518,5.4930844,0,125608.875,0,0,0,0,0,0,0,0,0,0
25616,335.1480665,5.4934583,0,0,49597.26,0,0,0,0,0,0,26980.227,29191.086,23198.98
25621,520.3096502,5.493901,0,0,58003.336,19776.639,0,0,0,0,0,0,0,0
25633,269.117296,5.4973893,0,0,0,0,0,0,0,0,0,434319.44,399893.22,354214.03
25634,287.1275796,5.4973893,0,0,0,0,0,0,0,0,0,567113.25,441978.44,358726.06
25648,309.1098519,5.5008698,0,0,0,0,0,0,0,0,0,278419.5,219092.9,180301.66
25669,461.1079059,5.5033264,0,0,0,0,0,0,33049.29,58087.812,0,0,0,0
25674,203.1430309,5.5049767,0,0,0,0,0,0,0,0,0,0,261716.6,214291.28
25693,513.3586492,5.50852,0,208463.77,0,0,0,0,0,0,0,0,0,0
25701,465.3006413,5.508564,0,0,0,0,161905.64,0,0,0,0,0,0,0
25712,253.1434387,5.511419,0,0,0,0,0,0,0,0,0,154605.48,135017.69,104869.836
25731,309.2429432,5.5146604,0,0,0,12603.301,84281.55,59306.17,0,0,0,0,0,0
25736,359.1521493,5.514742,0,0,0,0,0,176102.69,0,0,0,0,0,0
25742,231.1379669,5.5156803,0,0,0,0,0,0,0,0,0,0,398398.2,325600.56
25749,325.2742615,5.5165396,0,7599.787,6754.64,10131.514,50362.58,55091.336,0,0,0,0,0,0
25755,185.132466,5.5187926,0,0,0,0,0,0,0,0,0,461812.25,186030.05,148268.78
25796,277.1773648,5.5267344,0,0,0,0,0,0,0,5374.411,0,659951.7,262787.12,360133.5
25821,337.0838791,5.532898,0,0,0,0,0,0,0,0,0,396131.8,279692.28,288671.8
25825,425.3779366,5.5337057,0,36328.918,20844.053,281167.03,6109.914,554471.44,0,0,0,0,0,0
25848,329.0656093,5.5411873,0,0,0,0,0,0,8769.208,34744.87,0,0,0,0
25861,330.110066,5.542678,0,0,0,0,0,0,23187.322,32761.67,0,13350.765,28325.645,25019.432
25862,418.1622879,5.542678,0,0,0,0,0,0,31937.244,38566.707,0,21253.664,37485.242,33986.688
25868,317.1377891,5.543671,0,0,0,0,0,0,0,0,0,104002.17,186871.94,173563.1
25875,401.1594871,5.5444407,0,0,0,0,0,0,141852.31,210123.61,11011.11,101494.86,218725.52,194551.19
25890,532.4004693,5.5457325,0,0,0,36542.562,192594.88,0,0,0,0,0,0,0
25903,397.3802464,5.5500927,0,0,93898.305,0,0,21004.426,0,0,0,0,0,0
25904,303.2324356,5.5504208,0,0,10982.797,0,0,378079.56,0,0,0,0,0,0
25905,199.1481088,5.5507483,0,0,0,0,0,0,0,0,0,312122.12,147287.58,110669.44
25920,333.1309842,5.5535226,0,0,0,0,0,0,0,0,0,0,80785.56,94774.23
25922,352.3215499,5.553823,0,303147.44,166867.56,63726.176,60253.137,47275.28,0,0,0,0,0,0
25923,577.2047899,5.553932,0,0,0,0,0,0,24656.86,43316.812,0,0,0,15205.99
25927,451.3199688,5.554188,0,42167.965,43336.523,0,84001.234,27331.775,0,0,0,0,0,0
25928,315.1567749,5.5543594,0,0,0,0,0,0,0,0,0,495715.06,256658.66,291659.38
25933,374.3038559,5.5552835,0,109428.84,42586.08,11301.74,20387.043,31131.135,0,0,0,0,0,0
25978,279.2323318,5.563212,0,0,29664.598,55678.14,61510.797,559010,0,0,0,0,0,0
25980,429.3387812,5.5643826,0,82044.695,0,0,111489.82,29479.354,0,0,0,0,0,0
25981,335.1524433,5.5644517,0,2694.9917,0,0,52000.234,374376.94,0,0,0,0,0,0
25985,275.16187,5.565241,0,0,0,0,0,0,0,0,0,379133.3,364909.84,335351.97
26000,346.2588026,5.5674024,0,0,0,0,0,0,20567.162,22532.207,55779.56,0,0,0
26003,140.0686261,5.5680957,0,0,0,0,0,192767.2,0,0,0,0,0,0
26010,364.2835555,5.5680957,0,0,0,0,0,63140.098,0,0,0,0,0,0
26062,239.106614,5.576713,0,0,0,0,0,0,0,0,0,101047.15,97712.09,92853.234
26063,287.1277322,5.576713,0,0,0,0,0,0,0,0,0,432106.8,375792.16,344604.84
26064,309.109821,5.576713,0,0,0,0,0,0,0,0,0,362212.44,290996.56,305216.5
26069,342.3010471,5.5769424,0,16062.889,14017.565,12329.968,109263.914,77287.555,0,0,0,0,0,0
26097,499.1599214,5.5802064,0,0,0,0,0,0,0,0,0,118761.15,30003.988,45135.996
26099,251.1641779,5.5806165,0,0,0,0,0,0,0,0,0,2547862.2,1222448.2,1104690
26120,443.2059227,5.5854893,0,8976.35,42380.59,0,0,126124.5,0,0,0,0,0,0
26138,541.2070023,5.587595,0,0,0,0,0,0,0,0,0,144465.86,208582.78,189842.39
26143,457.3683371,5.5893087,0,0,287907.72,226870.66,51344.227,52748.18,0,0,0,0,0,0
26161,659.1610294,5.591169,0,0,0,0,0,0,0,41106.688,0,0,0,0
26182,439.3577591,5.596121,0,994601.5,868362.56,438555.72,25992.844,0,0,0,0,0,0,0
26185,614.4851966,5.5973315,0,0,215838.16,115433.375,92200.73,137365.83,0,0,0,0,0,0
26186,203.143026,5.598263,0,0,0,0,0,0,0,0,0,664018.6,251714.62,224514.8
26235,233.1536182,5.605539,0,0,0,0,0,0,0,0,0,3968497.5,1515618.6,1713894.9
26240,393.3523411,5.607317,0,149499.64,136002.06,57104.543,0,0,0,0,0,0,0,0
26248,271.1305167,5.6089015,0,0,0,0,0,0,0,0,0,99439.3,155419.28,153464.23
26249,570.458965,5.60891,0,0,286003.66,171134.84,0,218722.5,0,0,0,0,0,0
26263,354.3018919,5.6119356,0,0,0,0,28802.314,101352.93,0,0,0,0,0,0
26265,231.1379864,5.6127114,0,0,0,0,0,0,0,0,0,459429.94,324265.03,302076.38
26274,355.2842793,5.614279,0,17365.02,79885.06,20596.77,114523.984,96451.16,0,0,0,0,0,0
26304,526.4327,5.6192346,0,0,381996.28,308828.94,0,288755.5,0,0,0,0,0,0
26306,245.1172901,5.619574,0,0,0,0,0,0,0,0,0,0,142330.02,94794.21
26322,461.2702822,5.6221166,0,5127.1587,147669.08,0,0,0,0,0,0,0,0,0
26324,287.0550336,5.6231365,0,0,0,0,0,0,255450.33,2360470.5,0,0,0,0
26327,629.3984449,5.6239986,0,0,0,0,0,0,0,0,0,475743.94,116524.19,177026.22
26339,482.4062624,5.6269774,0,0,414244.6,341256.2,0,314599.7,0,0,0,0,0,0
26365,394.3536427,5.6294837,0,0,283237.97,271762.12,0,214107.81,0,0,0,0,0,0
26366,438.3797666,5.629528,0,0,396646.56,303115.7,0,287787.94,0,0,0,0,0,0
26367,326.306176,5.6296716,0,32779.875,292375.97,54218.832,67267.78,973819.3,0,0,0,0,0,0
26371,201.1637919,5.6308784,0,0,0,0,0,0,0,0,0,591195.5,212543.92,0
26378,237.1485202,5.631124,0,0,0,0,0,0,0,0,0,167561.12,108619.195,97739.04
26390,219.1743431,5.6323347,0,0,0,0,0,0,0,0,0,862785.25,0,0
26407,147.0440668,5.6374645,0,0,0,0,0,0,0,554544.44,0,0,0,0
26411,309.0969175,5.6374645,0,0,0,0,0,0,0,455994.1,0,0,0,0
26412,317.0494868,5.6374645,0,0,0,0,0,0,0,126026.7,0,0,0,0
26414,326.0546568,5.6374645,0,0,0,0,0,0,0,391857.28,0,0,0,0
26420,595.1446658,5.6374645,0,0,0,0,0,0,0,4909522,0,0,0,0
26421,614.1181096,5.6374645,0,0,0,0,0,0,0,146500.56,0,0,0,0
26422,617.1266974,5.6374645,0,0,0,0,0,0,0,2099722.5,0,0,0,0
26423,633.1012336,5.6374645,0,0,0,0,0,0,0,89729.63,0,0,0,0
26425,639.1091672,5.6374645,0,0,0,0,0,0,0,191438.23,0,0,0,0
26432,1211.263835,5.6374645,0,0,0,0,0,0,0,102086.9,0,0,0,0
26453,453.3369703,5.6426277,0,181709.73,64488.94,0,0,19758.467,0,0,3724.9607,0,0,0
26463,203.1796737,5.6453786,0,14754.555,12947.513,0,0,0,0,0,0,235075.27,0,127966.55
26464,335.1477762,5.645392,0,0,0,66357.51,0,0,0,0,0,21724.31,33971.27,37650.805
26470,247.1328657,5.646266,0,0,8949.046,0,0,10434.457,0,0,0,262099.94,225298.05,251701.55
26488,679.0972767,5.6478233,0,0,0,0,0,0,0,125977.1,0,0,0,0
26510,527.2252609,5.6528263,0,0,0,0,0,0,46422.625,166217.17,0,0,0,0
26520,441.3373897,5.654102,0,0,61847.414,0,124891.28,0,0,0,0,0,0,0
26525,343.1177031,5.6561317,0,0,0,0,0,0,0,0,0,38280.4,418378.62,342961.5
26526,487.232761,5.6561236,0,0,11628.397,0,12635.67,64496.07,68060.68,84313.914,0,0,0,0
26529,649.4101897,5.656466,0,0,149205.1,0,0,0,0,0,0,0,0,0
26535,257.1144383,5.657672,0,0,0,0,0,5356.148,0,0,0,128835.95,266687.7,207268.86
26541,577.2051035,5.6591444,0,0,0,0,0,0,22013.389,79540.41,0,16838.412,15572.677,17530.633
26546,365.0995734,5.659893,0,0,0,0,0,0,0,0,0,19098.38,276515.97,244159.84
26547,425.3773801,5.660075,0,0,0,53320.87,6782.1104,0,0,0,0,0,0,0
26567,273.1461534,5.6633716,0,0,0,0,0,0,0,0,0,366949.16,550937.9,486127.2
26568,613.2282382,5.6633716,0,0,0,0,0,0,0,0,0,67317.05,170429.52,133664.95
26574,443.3528399,5.663933,0,0,15512.307,97158.07,0,0,0,0,0,0,0,0
26609,743.4788929,5.6715603,0,0,0,0,0,0,0,0,23325.59,0,0,0
26617,558.4165105,5.6727147,0,75997.9,0,0,0,0,0,0,0,0,0,0
26644,366.3014336,5.6803694,0,0,3749.5383,3505.735,3192.8008,114044.19,0,0,0,0,0,0
26645,165.0551077,5.681042,0,0,5982.96,0,0,0,0,130636.35,0,0,6310.188,0
26659,451.7476939,5.6821632,0,0,0,0,0,0,305622.97,614641.5,0,0,0,0
26660,462.7389548,5.6821632,0,0,0,0,0,0,69288.11,180861.69,0,0,0,0
26663,902.488145,5.6821632,0,0,0,0,0,0,190009.84,409379.25,0,0,0,0
26678,541.2070255,5.684974,0,0,0,0,0,0,0,0,0,103148.62,201561.52,132299.39
26679,317.1360021,5.685533,0,0,0,0,0,0,0,0,0,160406.36,49539.656,17760.967
26693,177.1273701,5.6884723,0,0,0,0,0,0,0,0,0,191005.72,211610.17,93988.5
26696,291.1567491,5.6884723,0,0,0,0,0,0,0,0,0,1980906.1,1329699.9,1685509.9
26732,368.3175665,5.696123,0,0,0,0,14912.215,112780.016,0,0,0,0,0,0
26733,378.3020291,5.6961536,0,0,0,0,101622.234,25160.785,0,0,0,0,0,0
26763,463.3192196,5.70521,0,0,0,0,49322.875,0,0,0,0,0,0,0
26770,271.130437,5.706993,0,0,0,0,0,0,0,0,0,145447.06,141866,152375.11
26779,413.341624,5.7092514,0,0,0,71245.93,0,0,0,0,0,0,0,0
26783,497.3084678,5.7092514,0,0,0,54407.34,0,0,0,0,0,0,0,0
26789,679.4188549,5.711297,0,0,56292.246,10427.0205,0,0,0,0,0,0,0,0
26794,256.2640184,5.7119036,0,62787.766,74028.71,56561.37,232351.11,143150.2,0,0,0,0,0,0
26805,492.3527668,5.716968,0,0,0,72601.14,0,0,0,0,0,0,0,0
26806,520.385956,5.716968,0,0,0,61497.453,0,0,0,0,0,0,0,0
26808,191.0702915,5.717697,0,0,0,0,0,0,0,0,0,505813.47,475310.84,352909.56
26811,337.0838709,5.717697,0,0,0,0,0,0,0,0,0,136000.23,104924.64,94844.68
26822,237.1848827,5.718731,0,0,0,0,0,0,0,0,0,241276.27,382961.8,326468.56
26842,215.1430276,5.7285767,0,0,0,0,0,0,0,0,0,669728.4,340750.97,299043.03
26889,277.177449,5.7465897,0,0,0,0,0,0,0,0,0,861107.44,569462.75,566165.3
26904,394.3531785,5.7522755,0,0,90623.36,0,0,0,0,0,0,0,0,0
26919,393.3516728,5.7573013,0,73603.99,81431.47,0,0,0,0,0,0,0,0,0
26921,437.3415824,5.7573013,0,190521.83,82312.47,0,0,0,0,0,0,0,0,0
26936,438.3456499,5.7623267,0,61175.473,0,0,0,0,0,0,0,0,0,0
26957,439.3571151,5.7670884,0,604927.5,603254.3,347678.8,0,0,0,0,0,0,0,0
26959,381.3541187,5.7688413,0,0,0,0,58579.754,0,0,0,0,0,0,0
26968,349.0837828,5.772306,0,0,0,0,0,0,0,0,0,14279.654,115635.195,80302.18
26989,389.076303,5.7759438,0,0,0,0,0,0,0,0,0,14776.562,124634.29,92539.21
27007,219.137971,5.779427,0,0,0,0,0,0,0,0,0,635176.3,457533.38,379131.4
27008,367.0943477,5.779427,0,0,0,0,0,0,0,0,0,228792.88,1610808.8,1095733.1
27032,175.1117562,5.782913,0,0,0,0,0,0,0,0,0,495780.75,471640.8,300432.03
27033,319.1516574,5.782913,0,0,0,0,0,0,0,0,0,367489.53,263236.34,223134.28
27049,261.1486975,5.786417,0,0,0,0,0,0,0,0,0,126728.805,94178.164,96285.38
27051,609.2705163,5.7864685,0,90719.266,4195.134,398137.7,0,0,0,0,0,0,0,0
27054,323.1278515,5.786604,0,0,0,0,0,0,36583.258,94827.27,0,0,0,0
27055,341.1383752,5.786604,0,0,0,0,0,0,153272.48,376632.12,0,0,0,0
27071,495.1650358,5.789887,0,0,0,0,0,0,0,0,0,108869.35,34750.137,67270.15
27087,581.2392554,5.7970033,0,0,0,0,16456.219,0,0,0,0,448776.12,525463.06,504110.47
27096,617.2017853,5.800839,0,0,0,0,0,0,0,0,0,46423.418,148287.83,141124.05
27098,725.4684462,5.800955,0,0,0,0,0,0,0,0,35294.66,0,0,0
27108,427.3206793,5.804226,0,0,0,45705.11,0,0,0,0,0,0,0,0
27116,441.3726943,5.805805,0,0,0,238015.23,20956.195,0,0,0,0,0,0,0
27126,313.141063,5.8113284,0,0,0,0,0,0,0,0,0,1531557,732483.44,670955.1
27162,255.1379515,5.8182735,0,0,0,0,0,0,0,0,0,307300.38,149979.48,126608.17
27193,270.2792134,5.824568,0,73448.555,94521.734,65308.523,45096.383,0,0,0,0,0,0,0
27194,465.3338274,5.824595,0,91147.85,44238.9,16245.397,0,96948.04,0,0,0,0,0,0
27195,299.0914172,5.825193,0,0,0,0,0,0,0,0,0,19979.11,312590.9,84435.45
27197,301.1070932,5.8252044,0,0,0,0,0,0,0,0,0,284088.56,162677.52,150803.42
27198,319.0732839,5.8252044,0,0,0,0,0,0,0,0,0,583266.94,1079949.9,853844
27200,340.0841781,5.8252044,0,0,0,0,0,0,0,0,0,250338,467516.72,372469.56
27201,359.0657802,5.8252044,0,0,0,0,0,0,0,0,0,180068.05,386590.4,308347.06
27215,308.2220895,5.825352,0,0,0,0,0,0,297817.3,477336.34,104574.88,0,0,0
27240,321.0702993,5.8286986,0,0,0,0,0,0,0,0,0,163098.48,322658.3,249394.36
27242,337.0838162,5.828705,0,0,0,0,0,0,0,0,0,4205906,8097038.5,6254109.5
27254,293.2111737,5.830378,0,0,0,0,76795.31,0,0,0,0,0,0,0
27257,562.4111981,5.830378,0,0,0,0,114787.73,0,0,0,0,0,0,0
27275,203.1794258,5.832167,0,0,0,0,0,0,0,0,0,343080,496325.56,398624.1
27283,226.5426885,5.832199,0,0,0,0,0,0,0,0,0,68293.21,126775.41,109574.02
27302,283.0964938,5.834527,0,0,0,0,0,0,0,0,0,148033.55,0,0
27313,313.1071971,5.8356614,0,0,0,0,0,0,0,0,0,135231.94,1639852.8,1246944.4
27314,335.0892316,5.8356614,0,0,0,0,0,0,0,0,0,20833.125,484032.34,358230.25
27322,314.1104561,5.8362293,0,0,0,0,0,0,0,0,0,0,297735.66,231251.03
27339,292.227131,5.8376374,0,0,0,0,0,0,16447.416,44277.875,51763.043,0,0,0
27345,317.0493832,5.838108,0,0,0,0,0,0,0,74695.24,0,0,0,0
27351,595.1447735,5.838108,0,0,0,0,0,0,0,845633.9,0,0,0,0
27352,617.1267677,5.838108,0,0,0,0,0,0,0,195558.61,0,0,0,0
27365,488.4102003,5.838929,0,76670.484,74055.93,24392.365,64475.06,47542.137,0,0,0,0,0,0
27374,247.1328779,5.8426933,0,0,0,0,0,0,0,0,0,402540.62,413814.22,364020.25
27378,527.2252772,5.8426876,0,0,0,0,0,0,138573.64,215527.38,0,0,0,0
27403,282.2793523,5.8475432,0,140888.64,338287.72,166034.45,282972.28,318235.56,0,0,0,0,0,0
27408,451.2115372,5.848871,0,0,0,0,0,0,34797.914,41644.293,0,0,0,0
27414,443.3528013,5.850279,0,249658.1,57665.08,72585.97,0,135038.33,0,0,0,0,0,0
27427,625.266184,5.855135,0,67355.24,0,276010.25,0,0,0,0,0,0,0,0
27452,577.2069365,5.8603263,0,0,0,0,0,0,0,0,0,164515.62,96365.586,110156.84
27455,305.2483111,5.861554,0,0,0,0,0,136470.89,0,0,0,0,0,0
27457,361.1679327,5.861554,0,0,0,0,0,124480.83,0,0,0,0,0,0
27470,381.3521821,5.8632903,0,0,0,0,162777.31,0,0,0,0,0,0,0
27472,1189.282065,5.8632207,0,0,0,0,0,0,0,63246.17,0,0,0,0
27477,439.3573017,5.8644147,0,0,552663,0,0,0,0,0,0,0,0,0
27483,667.2364734,5.8652434,0,0,0,0,0,0,34831.176,60510.402,16320.61,44576.46,97496.68,123717.4
27486,431.374392,5.8656516,0,0,13884.851,0,83577.46,22869.146,0,0,0,0,0,0
27487,453.3578033,5.8656516,0,0,23549.34,0,94896.734,152532.2,0,0,0,0,0,0
27490,548.3019845,5.8660645,0,56581.258,74168.766,62554.453,29200.89,71416.25,0,0,0,0,0,0
27492,203.1430329,5.866287,0,0,0,0,0,0,0,0,0,156158.38,0,0
27505,576.3328841,5.8686876,0,108871.38,152843.77,101431.43,0,104738.32,0,0,0,0,0,0
27522,373.0918219,5.874262,0,0,0,0,0,0,24277.79,65451.754,0,0,0,0
27524,463.1235508,5.874262,0,0,0,0,0,0,15020.819,477378.12,0,0,0,0
27533,338.2326748,5.876239,0,0,0,0,0,0,0,88833.5,103034.09,0,0,0
27535,443.3521306,5.876857,0,0,149530.62,74233.66,0,0,0,0,0,0,0,0
27550,529.4131579,5.878409,0,0,0,0,109382.375,0,0,0,0,0,0,0
27559,564.4490721,5.8791323,0,0,5700.5874,0,389138.5,0,0,0,0,0,0,0
27568,592.4800548,5.8833513,0,6333.9688,0,0,98463.125,0,0,0,0,0,0,0
27572,569.4033121,5.8847466,0,12817.822,5712.079,0,455736.9,64318.336,0,0,0,0,0,0
27573,270.2792542,5.8852844,0,0,0,0,39064.44,134976.84,0,0,0,0,0,0
27577,393.3519596,5.887158,0,77969.98,62492.203,0,82342.31,0,0,0,0,0,0,0
27585,524.4314027,5.8890147,0,6910.1357,6565.478,216304.33,0,0,0,0,0,0,0,0
27605,279.1929704,5.8950815,0,0,0,0,0,0,10662.205,8165.9585,0,201746.39,126691.72,128330.086
27607,420.3323838,5.8958073,0,10323.862,10323.18,66536.52,0,17474.47,0,0,0,0,0,0
27618,427.3208814,5.899071,0,0,0,102272.86,0,0,0,0,0,0,0,0
27619,472.3789981,5.899071,0,0,0,131639.9,0,0,0,0,0,0,0,0
27632,457.3679785,5.903599,0,0,37449.285,830141.94,0,0,0,0,0,0,0,0
27634,423.3627328,5.9038496,0,21077.213,17207.879,123994.64,0,29685.82,0,0,0,0,0,0
27639,315.1567003,5.904202,0,0,0,0,0,0,0,0,0,127607.86,70070.59,61680.156
