row ID,row m/z,row retention time,Peak area,Standards Identification,SMILES,True Type,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C11 loss,C11 loss_ion_pair,C11 loss_intensity_pair,C11 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C15 ion,C15 ion_intensity,C15 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,Acyl B ion,Acyl B ion_intensity,Acyl B ion_score,C5 ion,C5 ion_intensity,C5 ion_score,C6 ion,C6 ion_intensity,C6 ion_score,IHD,A part,B part,C part,C-12,C-18,olefinic position,M part,Sub No.,Sub Carbon,Sub_An,Acyl part,Correct Acyl part,A_id,B_id,C_id,M_id,R1_id,R2_id,Total Score,Aglycone Type,Annotation SMILES,Annotation ID,Annotation Formula,Annotation MW,Top K,confidence score,manual verification
23,647.2843,9.6,1.48E+09,DA17_gniditrin (DOSO-N),C=C(C)C12OC3(c4ccccc4)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=CC=CC=CCCC,D,14,0,D,C37H42O10,possibly known,"altadaphnan C, std_yuanhuajine (DA16), daphne factors P1, std_gniditrin (DA17), odoratrin",[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,750000.0 / 16000000.0,29.6892,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,9500000.0 / 16000000.0,84.4481,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,1500000.0 / 11000000.0,24.8016,none,none,none,C17H16O3,16000000,160,C18H16O2,3000000,30,C19H18O3,10000000,100,C20H20O5,9500000,95,C10H12O,62000000,620,none,none,none,C5H4O,2200000,22,none,none,none,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,others,2,"C7,C10",C10*1+C7*1,"benzoyl(24.80),feruloyl(29.69),decatrienoyl(620.00)","benzoyl,decatrienoyl",A1,B1,C2,none,R92,R48,994.4908,A1B1C2,c7ccccc7C(=O)OCC12OC1C1C3OC4(C=CC=CC=CCCC)OC3(C(=C)C)C(O)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00291504,C37H42O10,646.733,Top1,1.000 ,T
23,647.2843,9.6,1.48E+09,DA17_gniditrin (DOSO-N),C=C(C)C12OC3(c4ccccc4)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=CC=CC=CCCC,D,14,0,D,C37H42O10,possibly known,"altadaphnan C, std_yuanhuajine (DA16), daphne factors P1, std_gniditrin (DA17), odoratrin",[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,750000.0 / 16000000.0,29.6892,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,9500000.0 / 16000000.0,84.4481,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,1500000.0 / 11000000.0,24.8016,none,none,none,C17H16O2,770000,7.7,C18H18O2,2700000,27,C19H16O2,4100000,41,C20H20O5,9500000,95,C10H12O,62000000,620,none,none,none,C5H4O,2200000,22,none,none,none,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,2,"C7,C10",C10*1+C7*1,"benzoyl(24.80),feruloyl(29.69),decatrienoyl(620.00)","benzoyl,decatrienoyl",A1,B1,C1,none,R92,R48,689.8908,A1B1C1,c7ccccc7C(=O)OCC12OC1C1C3OC4(C=CC=CC=CCCC)OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00268224,C37H42O9,630.734,Top2,0.694 ,F
23,647.2843,9.6,1.48E+09,DA17_gniditrin (DOSO-N),C=C(C)C12OC3(c4ccccc4)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=CC=CC=CCCC,D,14,0,D,C37H42O10,possibly known,"altadaphnan C, std_yuanhuajine (DA16), daphne factors P1, std_gniditrin (DA17), odoratrin",[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,750000.0 / 16000000.0,29.6892,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,9500000.0 / 16000000.0,84.4481,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,1500000.0 / 11000000.0,24.8016,none,none,none,C17H14O2,1300000,13,C18H16O1,2000000,20,C19H16O2,4100000,41,C20H20O5,9500000,95,C10H12O,62000000,620,none,none,none,C5H4O,2200000,22,none,none,none,17,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,2,"C7,C10",C10*1+C7*1,"benzoyl(24.80),feruloyl(29.69),decatrienoyl(620.00)","benzoyl,decatrienoyl",none,B1,C1,none,R92,R48,687.4908,none,,,,0,Top3,0.691 ,F
4,649.3004,10.8,1.66E+09,DA18_yuanhuacine (DOL-C),C=C(C)C12OC3(C=CC=CCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)c1ccccc1,D,15,0,D,C37H44O10,possibly known,"isoyuanhuacine, daphne factors P2, hirsein A, altadaphnan B, gnididin, std_yuanhuacine (DA18)",[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,100000.0 / 850000.0,1.8418,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,1200000.0 / 850000.0,7.6409,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,79000.0 / 1400000.0,2.654,none,none,none,C17H16O3,850000,8.5,C18H18O2,310000,3.1,C19H20O4,300000,3,C20H20O5,1200000,12,C10H14O,8700000,87,C12H16O3,31000,0.31,C5H4O,400000,4,C6H6O,700000,7,16,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(2.65),feruloyl(1.84),decadienoyl(87.00),8-methoxy-9-hydroxy-2-4-6-dodecatrienoyl(0.31)","benzoyl,decadienoyl",A1,B1,C2,none,R92,R37,119.8058,A1B1C2,OCC12OC1C1C3OC4(C=CC=CCCCCC)OC3(C(=C)C)C(OC(=O)c7ccccc7)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00127950,C37H44O10,648.749,Top1,1.000 ,T
4,649.3004,10.8,1.66E+09,DA18_yuanhuacine (DOL-C),C=C(C)C12OC3(C=CC=CCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)c1ccccc1,D,15,0,D,C37H44O10,possibly known,"isoyuanhuacine, daphne factors P2, hirsein A, altadaphnan B, gnididin, std_yuanhuacine (DA18)",[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,100000.0 / 850000.0,1.8418,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,1200000.0 / 850000.0,7.6409,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,79000.0 / 1400000.0,2.654,none,none,none,C17H16O3,850000,8.5,C18H18O2,310000,3.1,C19H20O4,300000,3,C20H20O5,1200000,12,C10H14O,8700000,87,C12H16O3,31000,0.31,C5H4O,400000,4,C6H6O,700000,7,16,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(2.65),feruloyl(1.84),decadienoyl(87.00),8-methoxy-9-hydroxy-2-4-6-dodecatrienoyl(0.31)","benzoyl,decadienoyl",A1,B1,C2,none,R92,R37,119.8058,A1B1C2,c7ccccc7C(=O)OCC12OC1C1C3OC4(C=CC=CCCCCC)OC3(C(=C)C)C(O)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00290910,C37H44O10,648.749,Top1,1.000 ,T
4,649.3004,10.8,1.66E+09,DA18_yuanhuacine (DOL-C),C=C(C)C12OC3(C=CC=CCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)c1ccccc1,D,15,0,D,C37H44O10,possibly known,"isoyuanhuacine, daphne factors P2, hirsein A, altadaphnan B, gnididin, std_yuanhuacine (DA18)",[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,100000.0 / 850000.0,1.8418,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,1200000.0 / 850000.0,7.6409,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,79000.0 / 1400000.0,2.654,none,none,none,C17H14O2,150000,1.5,C18H16O2,130000,1.3,C19H16O2,440000,4.4,C20H20O5,1200000,12,C10H14O,8700000,87,C12H16O3,31000,0.31,C5H4O,400000,4,C6H6O,700000,7,16,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(2.65),feruloyl(1.84),decadienoyl(87.00),8-methoxy-9-hydroxy-2-4-6-dodecatrienoyl(0.31)","benzoyl,decadienoyl",none,B1,C1,none,R92,R37,104.3058,none,,,,0,Top2,0.871 ,F
4,649.3004,10.8,1.66E+09,DA18_yuanhuacine (DOL-C),C=C(C)C12OC3(C=CC=CCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)c1ccccc1,D,15,0,D,C37H44O10,possibly known,"isoyuanhuacine, daphne factors P2, hirsein A, altadaphnan B, gnididin, std_yuanhuacine (DA18)",[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,100000.0 / 850000.0,1.8418,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,1200000.0 / 850000.0,7.6409,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,79000.0 / 1400000.0,2.654,none,none,none,C17H16O2,68000,0.68,C18H16O1,150000,1.5,C19H16O2,440000,4.4,C20H20O5,1200000,12,C10H14O,8700000,87,C12H16O3,31000,0.31,C5H4O,400000,4,C6H6O,700000,7,16,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(2.65),feruloyl(1.84),decadienoyl(87.00),8-methoxy-9-hydroxy-2-4-6-dodecatrienoyl(0.31)","benzoyl,decadienoyl",A1,B1,C1,none,R92,R37,104.1658,A1B1C1,c7ccccc7C(=O)OCC12OC1C1C3OC4(C=CC=CCCCCC)OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00267630,C37H44O9,632.75,Top3,0.869 ,F
29,653.3314,9.2,2.11E+09,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,9,0,D,C37H48O10,possibly known,"std_daphneodorin H (DA19), wikstroelide O, genkwanine E, genkwanine C",[M+H]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,290000.0 / 27000.0,0.596,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,250000.0 / 27000.0,0.5306,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,290000.0 / 250000.0,2.3516,C15H18O2,92000,0.92,C17H18O1,13000,0.13,C18H22O1,11000,0.11,C19H24O3,56000,0.56,C20H22O3,190000,1.9,C10H12O,5900000,59,none,none,none,C5H4O,11000,0.11,C6H6O,12000,0.12,14,others,"5-ol-4,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,1,C17,C17*1,"benzoyl(2.35),feruloyl(0.60),decatrienoyl(59.00)",none,none,B7,C3,none,none,none,63.0976,none,,,,0,Top1,1.000 ,F
29,653.3314,9.2,2.11E+09,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,9,0,D,C37H48O10,possibly known,"std_daphneodorin H (DA19), wikstroelide O, genkwanine E, genkwanine C",[M+H]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,290000.0 / 27000.0,0.596,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,250000.0 / 27000.0,0.5306,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,290000.0 / 250000.0,2.3516,C15H18O2,92000,0.92,C17H20O2,27000,0.27,C18H22O1,11000,0.11,C19H24O3,56000,0.56,C20H20O3,9600,0.096,C10H12O,5900000,59,none,none,none,C5H4O,11000,0.11,C6H6O,12000,0.12,14,"1,2-dihydro-3-ol","5-ol-6,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,1,C17,C17*1,"benzoyl(2.35),feruloyl(0.60),decatrienoyl(59.00)",none,A4,B1,C3,none,none,none,62.7176,A4B1C3,OCC12OC1C1C(O)C(O)(C(=C)C)CC(C)C1(O)C1CC(C)C(O)C1(O)C2O,PD00000014,C20H32O8,400.468,Top2,0.994 ,F
29,653.3314,9.2,2.11E+09,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,9,0,D,C37H48O10,possibly known,"std_daphneodorin H (DA19), wikstroelide O, genkwanine E, genkwanine C",[M+H]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,290000.0 / 27000.0,0.596,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,250000.0 / 27000.0,0.5306,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,290000.0 / 250000.0,2.3516,C15H18O2,92000,0.92,C17H20O3,12000,0.12,C18H22O1,11000,0.11,C19H20O1,29000,0.29,C20H20O3,9600,0.096,C10H12O,5900000,59,none,none,none,C5H4O,11000,0.11,C6H6O,12000,0.12,14,"1,2-dihydro-3-ol","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(2.35),feruloyl(0.60),decatrienoyl(59.00)","benzoyl,decatrienoyl",A4,B1,C4,none,R92,R48,62.4176,A4B1C4,c7ccccc7C(=O)OCC12OC1C1C(OC(=O)C=CC=CC=CCCC)C(O)(C(=C)C)C(O)C(C)C1(O)C1CC(C)C(O)C1(O)C2O,PD00864192,C37H48O11,668.78,Top3,0.989 ,F
29,653.3314,9.2,2.11E+09,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,9,0,D,C37H48O10,possibly known,"std_daphneodorin H (DA19), wikstroelide O, genkwanine E, genkwanine C",[M+H]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,290000.0 / 27000.0,0.596,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,250000.0 / 27000.0,0.5306,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,290000.0 / 250000.0,2.3516,C15H18O2,92000,0.92,C17H20O3,12000,0.12,C18H22O1,11000,0.11,C19H20O1,29000,0.29,C20H20O3,9600,0.096,C10H12O,5900000,59,none,none,none,C5H4O,11000,0.11,C6H6O,12000,0.12,14,"1,2-dihydro-3-ol","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(2.35),feruloyl(0.60),decatrienoyl(59.00)","benzoyl,decatrienoyl",A4,B1,C4,none,R92,R48,62.4176,A4B1C4,OCC12OC1C1C(OC(=O)C=CC=CC=CCCC)C(O)(C(=C)C)C(O)C(C)C1(O)C1CC(C)C(OC(=O)c7ccccc7)C1(O)C2O,PD00561552,C37H48O11,668.78,Top3,0.989 ,F
29,653.3314,9.2,2.11E+09,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,9,0,D,C37H48O10,possibly known,"std_daphneodorin H (DA19), wikstroelide O, genkwanine E, genkwanine C",[M+H]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,290000.0 / 27000.0,0.596,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,250000.0 / 27000.0,0.5306,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,290000.0 / 250000.0,2.3516,C15H18O2,92000,0.92,C17H20O3,12000,0.12,C18H22O1,11000,0.11,C19H20O1,29000,0.29,C20H20O3,9600,0.096,C10H12O,5900000,59,none,none,none,C5H4O,11000,0.11,C6H6O,12000,0.12,14,"1,2-dihydro-3-ol","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(2.35),feruloyl(0.60),decatrienoyl(59.00)","benzoyl,decatrienoyl",A4,B1,C4,none,R92,R48,62.4176,A4B1C4,OCC12OC1C1C(OC(=O)C=CC=CC=CCCC)C(O)(C(=C)C)C(OC(=O)c7ccccc7)C(C)C1(O)C1CC(C)C(O)C1(O)C2O,PD00691920,C37H48O11,668.78,Top3,0.989 ,F
61,635.3208,9.2,4.74E+08,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,10,0,D,C37H46O9,possibly known,acutilonine F,[M+H-H2O]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,140000.0 / 33000.0,0.3867,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,130000.0 / 33000.0,0.3721,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,140000.0 / 130000.0,1.2569,C15H18O2,91000,0.91,C17H18O1,8600,0.086,C18H22O2,13000,0.13,C19H22O2,61000,0.61,C20H22O3,130000,1.3,C10H12O,5000000,50,none,none,none,none,none,none,C6H6O,14000,0.14,15,others,"5-ol-4,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(1.26),feruloyl(0.39),decatrienoyl(50.00)","benzoyl,decatrienoyl",none,B7,C3,none,R92,R48,52.6936,none,,,,0,Top1,1.000 ,F
61,635.3208,9.2,4.74E+08,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,10,0,D,C37H46O9,possibly known,acutilonine F,[M+H-H2O]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,140000.0 / 33000.0,0.3867,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,130000.0 / 33000.0,0.3721,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,140000.0 / 130000.0,1.2569,C15H18O2,91000,0.91,C17H20O2,33000,0.33,C18H22O2,13000,0.13,C19H24O3,46000,0.46,C20H22O3,130000,1.3,C10H12O,5000000,50,none,none,none,none,none,none,C6H6O,14000,0.14,15,"1,2-dihydro-3-ol","5-ol-6,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(1.26),feruloyl(0.39),decatrienoyl(50.00)","benzoyl,decatrienoyl",A4,B1,C3,none,R92,R48,52.4436,A4B1C3,c7ccccc7C(=O)OCC12OC1C1C(OC(=O)C=CC=CC=CCCC)C(O)(C(=C)C)CC(C)C1(O)C1CC(C)C(O)C1(O)C2O,PD00840912,C37H48O10,652.781,Top2,0.995 ,T
61,635.3208,9.2,4.74E+08,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,10,0,D,C37H46O9,possibly known,acutilonine F,[M+H-H2O]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,140000.0 / 33000.0,0.3867,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,130000.0 / 33000.0,0.3721,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,140000.0 / 130000.0,1.2569,C15H18O2,91000,0.91,C17H20O2,33000,0.33,C18H22O2,13000,0.13,C19H24O3,46000,0.46,C20H22O3,130000,1.3,C10H12O,5000000,50,none,none,none,none,none,none,C6H6O,14000,0.14,15,"1,2-dihydro-3-ol","5-ol-6,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(1.26),feruloyl(0.39),decatrienoyl(50.00)","benzoyl,decatrienoyl",A4,B1,C3,none,R92,R48,52.4436,A4B1C3,OCC12OC1C1C(OC(=O)C=CC=CC=CCCC)C(O)(C(=C)C)CC(C)C1(O)C1CC(C)C(OC(=O)c7ccccc7)C1(O)C2O,PD00552240,C37H48O10,652.781,Top2,0.995 ,T
54,655.2537,8.6,4.36E+09,DA20_mezereine (DPSft-16),C=C(C)C12OC3(c4ccccc4)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=CC=Cc1ccccc1,D,14,0,D,C38H38O10,possibly known,std_mezerein (DA20),[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,910000.0 / 14000000.0,27.0514,C11H10O2,C31H32O8 / C20H22O6,1900000.0 / 2600000.0,17.161,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8000000.0 / 14000000.0,71.1765,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,770000.0 / 11000000.0,21.4913,none,none,none,C17H16O3,14000000,140,C18H18O2,2400000,24,C19H18O3,8900000,89,C20H20O5,8000000,80,C11H8O,58000000,580,none,none,none,C5H4O,1800000,18,C6H6O,160000,1.6,20,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C11",C7*1+C11*1,"benzoyl(21.49),feruloyl(27.05),5-pheny-2-4-pentadienoyl(580.00)","benzoyl,5-pheny-2-4-pentadienoyl",A1,B1,C2,none,R92,R96,928.1427,A1B1C2,OCC12OC1C1C3OC4(c6ccccc6)OC3(C(=C)C)C(OC(=O)C=CC=Cc7ccccc7)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00129714,C38H38O10,654.712,Top1,1.000 ,T
54,655.2537,8.6,4.36E+09,DA20_mezereine (DPSft-16),C=C(C)C12OC3(c4ccccc4)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=CC=Cc1ccccc1,D,14,0,D,C38H38O10,possibly known,std_mezerein (DA20),[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,910000.0 / 14000000.0,27.0514,C11H10O2,C31H32O8 / C20H22O6,1900000.0 / 2600000.0,17.161,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8000000.0 / 14000000.0,71.1765,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,770000.0 / 11000000.0,21.4913,none,none,none,C17H16O3,14000000,140,C18H18O2,2400000,24,C19H18O3,8900000,89,C20H20O5,8000000,80,C11H8O,58000000,580,none,none,none,C5H4O,1800000,18,C6H6O,160000,1.6,20,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C11",C7*1+C11*1,"benzoyl(21.49),feruloyl(27.05),5-pheny-2-4-pentadienoyl(580.00)","benzoyl,5-pheny-2-4-pentadienoyl",A1,B1,C2,none,R92,R96,928.1427,A1B1C2,c7ccccc7C=CC=CC(=O)OCC12OC1C1C3OC4(c6ccccc6)OC3(C(=C)C)C(O)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00292674,C38H38O10,654.712,Top1,1.000 ,T
54,655.2537,8.6,4.36E+09,DA20_mezereine (DPSft-16),C=C(C)C12OC3(c4ccccc4)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=CC=Cc1ccccc1,D,14,0,D,C38H38O10,possibly known,std_mezerein (DA20),[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,910000.0 / 14000000.0,27.0514,C11H10O2,C31H32O8 / C20H22O6,1900000.0 / 2600000.0,17.161,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8000000.0 / 14000000.0,71.1765,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,770000.0 / 11000000.0,21.4913,none,none,none,C17H14O2,1300000,13,C18H16O1,1700000,17,C19H16O2,3500000,35,C20H20O5,8000000,80,C11H8O,58000000,580,none,none,none,C5H4O,1800000,18,C6H6O,160000,1.6,20,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C11",C7*1+C11*1,"benzoyl(21.49),feruloyl(27.05),5-pheny-2-4-pentadienoyl(580.00)","benzoyl,5-pheny-2-4-pentadienoyl",none,B1,C1,none,R92,R96,661.1427,none,,,,0,Top2,0.712 ,F
54,655.2537,8.6,4.36E+09,DA20_mezereine (DPSft-16),C=C(C)C12OC3(c4ccccc4)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=CC=Cc1ccccc1,D,14,0,D,C38H38O10,possibly known,std_mezerein (DA20),[M+H]+,none,C10H10O4,C27H26O7 / C17H16O3,910000.0 / 14000000.0,27.0514,C11H10O2,C31H32O8 / C20H22O6,1900000.0 / 2600000.0,17.161,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8000000.0 / 14000000.0,71.1765,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,770000.0 / 11000000.0,21.4913,none,none,none,C17H16O2,620000,6.2,C18H18O2,2400000,24,C19H20O4,2000000,20,C20H20O5,8000000,80,C11H8O,58000000,580,none,none,none,C5H4O,1800000,18,C6H6O,160000,1.6,20,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C11",C7*1+C11*1,"benzoyl(21.49),feruloyl(27.05),5-pheny-2-4-pentadienoyl(580.00)","benzoyl,5-pheny-2-4-pentadienoyl",A1,B1,C1,none,R92,R96,660.5427,A1B1C1,c7ccccc7C=CC=CC(=O)OCC12OC1C1C3OC4(c6ccccc6)OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00269394,C38H38O9,638.713,Top3,0.712 ,F
